produced_ts_epoch_ms,call_ts_epoch_ms,module,event,thread_id,cam_frame_id,cam_exposure_ms,cam_isp_latency_ms,cam_buffer_usage_percent,image_proc_ms,tpu_inference_ms,tpu_temp_c,tpu_model_score,tpu_class_id,logic_target_dist_m,logic_ballistic_drop_m,logic_windage_m,logic_servo_x_cmd,logic_servo_y_cmd,logic_solution_time_ms,enc_process_ms,enc_bitrate_mbps,enc_queue_depth,sys_cpu_temp_c,sys_cpu_usage_pct,sys_ram_usage_pct,sys_voltage_v
12392,12393,ImageProcessor_Viz,frame_processed,0,353,7,0.407248,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12405,12406,InferenceEngine,inference_complete,0,353,NaN,NaN,NaN,0,18.733,40.8,0.909793,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12405,12383,Logic,frame_complete,-268457733656721424,353,7,0.800742,75,0,19,40.8,0.909793,13,1.53773,-0.0185396,8.56183e-05,0.490115,0.417166,33.243,0,0,0,65,26.3903,53.4195,0
12417,12418,CameraCapture,frame_captured,0,354,7,0.157655,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12418,12419,ImageProcessor_TPU,frame_processed,0,354,7,0.770463,75,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12425,12426,ImageProcessor_Viz,frame_processed,0,354,7,0.337728,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12437,12438,InferenceEngine,inference_complete,0,354,NaN,NaN,NaN,0,18.785,40.8,0.909793,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12438,12416,Logic,frame_complete,-268457733656721424,354,7,0.770463,75,0,19,40.8,0.909793,13,1.53773,-0.0186548,-3.47532e-05,0.49009,0.417143,32.252,0,0,0,65,26.3903,53.4195,0
12451,12451,CameraCapture,frame_captured,0,355,7,0.185756,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12452,12452,ImageProcessor_TPU,frame_processed,0,355,7,0.908084,75,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12458,12459,ImageProcessor_Viz,frame_processed,0,355,7,0.34521,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12471,12472,InferenceEngine,inference_complete,0,355,NaN,NaN,NaN,1,18.867,40.8,0.921557,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12471,12450,Logic,frame_complete,-268457733656721424,355,7,0.908084,75,1,19,40.8,0.921557,13,1.53773,-0.0186045,-0.000318825,0.488213,0.417153,33.462,0,0,0,65,26.3903,53.4195,0
12485,12485,CameraCapture,frame_captured,0,356,7,0.152921,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12486,12486,ImageProcessor_TPU,frame_processed,0,356,7,0.771284,75,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12492,12493,ImageProcessor_Viz,frame_processed,0,356,7,0.333654,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
