produced_ts_epoch_ms,call_ts_epoch_ms,module,event,thread_id,cam_frame_id,cam_exposure_ms,cam_isp_latency_ms,cam_buffer_usage_percent,image_proc_ms,tpu_inference_ms,tpu_temp_c,tpu_model_score,tpu_class_id,logic_target_dist_m,logic_ballistic_drop_m,logic_windage_m,logic_servo_x_cmd,logic_servo_y_cmd,logic_solution_time_ms,enc_process_ms,enc_bitrate_mbps,enc_queue_depth,sys_cpu_temp_c,sys_cpu_usage_pct,sys_ram_usage_pct,sys_voltage_v
743,642,Logic,frame_complete,-2770583965329718499,2,7,0.686136,2,0,20,0,0.647051,13,0,0,0,0.5,0.5,0,0,0,0,50.7,26.4151,63.3257,0
743,503,ImageProcessor_TPU,frame_processed,0,5,7,2.54512,6,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
749,509,ImageProcessor_Viz,frame_processed,0,5,7,0.710622,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
762,522,InferenceEngine,inference_complete,0,3,NaN,NaN,NaN,0,19.446,0,0.682344,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
762,677,Logic,frame_complete,-2770583965329718499,3,7,0.873532,3.33333,0,20,0,0.682344,13,0,0,0,0.5,0.5,0,0,0,0,50.7,26.4151,63.3257,0
774,534,CameraCapture,frame_captured,0,6,7,0.252857,6.33333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
776,536,ImageProcessor_TPU,frame_processed,0,6,7,1.30109,7,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
782,542,InferenceEngine,inference_complete,0,4,NaN,NaN,NaN,0,19.395,0,0.647051,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
782,722,Logic,frame_complete,-2770583965329718499,4,7,4.31052,5,0,19,0,0.647051,13,0,0,0,0.5,0.5,0,0,0,0,50.7,26.4151,63.3257,0
782,542,ImageProcessor_Viz,frame_processed,0,6,7,0.364107,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
801,561,InferenceEngine,inference_complete,0,5,NaN,NaN,NaN,0,19.007,0,0.682344,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
801,742,Logic,frame_complete,-2770583965329718499,5,7,2.54512,6,0,19,0,0.682344,13,0,0,0,0.5,0.5,0,0,0,0,50.7,26.4151,63.3257,0
807,566,CameraCapture,frame_captured,0,7,7,0.243545,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
810,570,ImageProcessor_TPU,frame_processed,0,7,7,2.36908,7.66667,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
815,575,ImageProcessor_Viz,frame_processed,0,7,7,0.352849,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
822,582,InferenceEngine,inference_complete,0,6,NaN,NaN,NaN,0,20.818,0,0.576463,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
822,775,Logic,frame_complete,-2770583965329718499,6,7,1.30109,7,0,21,0,0.576463,13,0,0,0,0.5,0.5,0,0,0,0,50.7,26.4151,63.3257,0
840,600,CameraCapture,frame_captured,0,8,7,0.175243,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
841,601,ImageProcessor_TPU,frame_processed,0,8,7,0.789051,8.66667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
841,601,InferenceEngine,inference_complete,0,7,NaN,NaN,NaN,1,18.929,0,0.682344,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
842,807,Logic,frame_complete,-2770583965329718499,7,7,2.36908,7.66667,1,19,0,0.682344,13,0,0,0,0.5,0.5,0,0,0,0,50.7,26.4151,63.3257,0
848,608,ImageProcessor_Viz,frame_processed,0,8,7,0.357792,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
861,621,InferenceEngine,inference_complete,0,8,NaN,NaN,NaN,0,19.133,0,0.647051,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
861,841,Logic,frame_complete,-2770583965329718499,8,7,0.789051,8.66667,0,19,0,0.647051,13,0,0,0,0.5,0.5,0,0,0,0,50.7,26.4151,63.3257,0
873,633,CameraCapture,frame_captured,0,9,7,0.268573,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
874,634,ImageProcessor_TPU,frame_processed,0,9,7,0.854382,9.66667,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
881,641,ImageProcessor_Viz,frame_processed,0,9,7,0.347256,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
894,654,InferenceEngine,inference_complete,0,9,NaN,NaN,NaN,1,19.399,0,0.682344,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
894,874,Logic,frame_complete,-2770583965329718499,9,7,0.854382,9.66667,1,19,0,0.682344,13,0,0,0,0.5,0.5,0,0,0,0,50.7,26.4151,63.3257,0
906,666,CameraCapture,frame_captured,0,10,7,0.153533,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
907,667,ImageProcessor_TPU,frame_processed,0,10,7,1.04375,10.6667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
913,673,ImageProcessor_Viz,frame_processed,0,10,7,0.340144,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
927,687,InferenceEngine,inference_complete,0,10,NaN,NaN,NaN,0,19.15,0,0.713717,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
927,907,Logic,frame_complete,-2770583965329718499,10,7,1.04375,10.6667,0,20,0,0.713717,13,0,0,0,0.5,0.5,0,0,0,0,50.7,26.4151,63.3257,0
939,699,CameraCapture,frame_captured,0,11,7,0.142325,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
940,700,ImageProcessor_TPU,frame_processed,0,11,7,0.760355,11.6667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
947,707,ImageProcessor_Viz,frame_processed,0,11,7,0.342997,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
960,720,InferenceEngine,inference_complete,0,11,NaN,NaN,NaN,0,19.49,0,0.682344,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
960,940,Logic,frame_complete,-2770583965329718499,11,7,0.760355,11.6667,0,20,0,0.682344,13,0,0,0,0.5,0.5,0,0,0,0,50.7,26.4151,63.3257,0
973,733,CameraCapture,frame_captured,0,12,7,0.145838,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
974,734,ImageProcessor_TPU,frame_processed,0,12,7,0.742387,12.6667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
980,740,ImageProcessor_Viz,frame_processed,0,12,7,0.335812,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
993,753,InferenceEngine,inference_complete,0,12,NaN,NaN,NaN,0,19.396,0,0.713717,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
993,973,Logic,frame_complete,-2770583965329718499,12,7,0.742387,12.6667,0,19,0,0.713717,13,0,0,0,0.5,0.5,0,0,0,0,50.7,26.4151,63.3257,0
1006,766,CameraCapture,frame_captured,0,13,7,0.154128,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1007,767,ImageProcessor_TPU,frame_processed,0,13,7,0.760455,13.6667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1014,774,ImageProcessor_Viz,frame_processed,0,13,7,0.327904,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1027,787,InferenceEngine,inference_complete,0,13,NaN,NaN,NaN,0,19.411,0,0.713717,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1027,1007,Logic,frame_complete,-2770583965329718499,13,7,0.760455,13.6667,0,19,0,0.713717,13,0,0,0,0.5,0.5,0,0,0,0,50.7,26.4151,63.3257,0
1039,799,CameraCapture,frame_captured,0,14,7,0.144845,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1040,800,ImageProcessor_TPU,frame_processed,0,14,7,0.71484,14.6667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1047,807,ImageProcessor_Viz,frame_processed,0,14,7,0.323552,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1060,820,InferenceEngine,inference_complete,0,14,NaN,NaN,NaN,0,19.315,0,0.745089,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1060,1040,Logic,frame_complete,-2770583965329718499,14,7,0.71484,14.6667,0,20,0,0.745089,13,0,0,0,0.5,0.5,0,0,0,0,50.7,26.4151,63.3257,0
1073,832,CameraCapture,frame_captured,0,15,7,0.136118,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1074,834,ImageProcessor_TPU,frame_processed,0,15,7,0.720501,15.6667,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1080,840,ImageProcessor_Viz,frame_processed,0,15,7,0.331423,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1093,853,InferenceEngine,inference_complete,0,15,NaN,NaN,NaN,1,19.176,0,0.713717,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1093,1073,Logic,frame_complete,-2770583965329718499,15,7,0.720501,15.6667,1,19,0,0.713717,13,0,0,0,0.5,0.5,0,0,0,0,50.7,26.4151,63.3257,0
1106,866,CameraCapture,frame_captured,0,16,7,0.23824,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1108,867,ImageProcessor_TPU,frame_processed,0,16,7,1.08199,16.6667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1113,873,ImageProcessor_Viz,frame_processed,0,16,7,0.342274,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1127,887,InferenceEngine,inference_complete,0,16,NaN,NaN,NaN,0,19.359,0,0.713717,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1127,1107,Logic,frame_complete,-2770583965329718499,16,7,1.08199,16.6667,0,20,0,0.713717,13,0,0,0,0.5,0.5,0,0,0,0,50.7,26.4151,63.3257,0
1139,899,CameraCapture,frame_captured,0,17,7,0.231347,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1141,901,ImageProcessor_TPU,frame_processed,0,17,7,0.874952,17.6667,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1147,907,ImageProcessor_Viz,frame_processed,0,17,7,0.343793,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1160,920,InferenceEngine,inference_complete,0,17,NaN,NaN,NaN,1,19.162,0,0.682344,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1161,1140,Logic,frame_complete,-2770583965329718499,17,7,0.874952,17.6667,1,19,0,0.682344,13,0,0,0,0.5,0.5,0,0,0,0,50.7,26.4151,63.3257,0
1173,933,CameraCapture,frame_captured,0,18,7,0.22973,18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1174,934,ImageProcessor_TPU,frame_processed,0,18,7,0.863057,18.6667,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1180,940,ImageProcessor_Viz,frame_processed,0,18,7,0.336886,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1193,953,InferenceEngine,inference_complete,0,18,NaN,NaN,NaN,1,19.241,0,0.745089,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1193,1173,Logic,frame_complete,-2770583965329718499,18,7,0.863057,18.6667,1,19,0,0.745089,13,0,0,0,0.5,0.5,0,0,0,0,50.7,26.4151,63.3257,0
1206,966,CameraCapture,frame_captured,0,19,7,0.185465,19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1207,967,ImageProcessor_TPU,frame_processed,0,19,7,0.780996,19.6667,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1213,973,ImageProcessor_Viz,frame_processed,0,19,7,0.327664,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1227,987,InferenceEngine,inference_complete,0,19,NaN,NaN,NaN,1,19.52,0,0.745089,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1227,1207,Logic,frame_complete,-2770583965329718499,19,7,0.780996,19.6667,1,19,0,0.745089,13,0,0,0,0.5,0.5,0,0,0,0,50.7,26.4151,63.3257,0
1239,999,CameraCapture,frame_captured,0,20,7,0.229571,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1240,1000,ImageProcessor_TPU,frame_processed,0,20,7,0.867676,20.6667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1247,1007,ImageProcessor_Viz,frame_processed,0,20,7,0.339163,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1260,1020,InferenceEngine,inference_complete,0,20,NaN,NaN,NaN,0,19.218,0,0.682344,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1260,1240,Logic,frame_complete,-2770583965329718499,20,7,0.867676,20.6667,0,20,0,0.682344,13,0,0,0,0.5,0.5,0,0,0,0,50.7,26.4151,63.3257,0
1274,1034,CameraCapture,frame_captured,0,21,7,0.196037,21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1275,1035,ImageProcessor_TPU,frame_processed,0,21,7,1.07897,21.6667,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1281,1041,ImageProcessor_Viz,frame_processed,0,21,7,0.331663,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1295,1055,InferenceEngine,inference_complete,0,21,NaN,NaN,NaN,1,19.409,0,0.713717,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1295,1274,Logic,frame_complete,-2770583965329718499,21,7,1.07897,21.6667,1,19,0,0.713717,13,0,0,0,0.5,0.5,0,0,0,0,50.7,26.4151,63.3257,0
1306,1066,CameraCapture,frame_captured,0,22,7,0.144357,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1307,1067,ImageProcessor_TPU,frame_processed,0,22,7,1.04313,22.6667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1313,1073,ImageProcessor_Viz,frame_processed,0,22,7,0.361552,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1327,1087,InferenceEngine,inference_complete,0,22,NaN,NaN,NaN,0,19.135,0,0.682344,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1327,1307,Logic,frame_complete,-2770583965329718499,22,7,1.04313,22.6667,0,19,0,0.682344,13,0,0,0,0.5,0.5,0,0,0,0,50.7,26.4151,63.3257,0
1339,1099,CameraCapture,frame_captured,0,23,7,0.229129,23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1341,1101,ImageProcessor_TPU,frame_processed,0,23,7,1.31819,23.6667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1347,1107,ImageProcessor_Viz,frame_processed,0,23,7,0.349848,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1360,1120,InferenceEngine,inference_complete,0,23,NaN,NaN,NaN,0,19.217,0,0.682344,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1360,1340,Logic,frame_complete,-2770583965329718499,23,7,1.31819,23.6667,0,20,0,0.682344,13,0,0,0,0.5,0.5,0,0,0,0,50.7,26.4151,63.3257,0
1372,1132,CameraCapture,frame_captured,0,24,7,0.144754,24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1374,1134,ImageProcessor_TPU,frame_processed,0,24,7,0.75484,24.6667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1380,1140,ImageProcessor_Viz,frame_processed,0,24,7,0.337034,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1393,1153,InferenceEngine,inference_complete,0,24,NaN,NaN,NaN,0,19.198,0,0.79999,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1393,1373,Logic,frame_complete,-2770583965329718499,24,7,0.75484,24.6667,0,19,0,0.79999,13,0,0,0,0.5,0.5,0,0,0,0,50.7,26.4151,63.3257,0
1406,1166,CameraCapture,frame_captured,0,25,7,0.232526,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1407,1167,ImageProcessor_TPU,frame_processed,0,25,7,1.16996,25.6667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1413,1173,ImageProcessor_Viz,frame_processed,0,25,7,0.354997,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1427,1187,InferenceEngine,inference_complete,0,25,NaN,NaN,NaN,0,19.419,0,0.682344,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1427,1407,Logic,frame_complete,-2770583965329718499,25,7,1.16996,25.6667,0,20,0,0.682344,13,0,0,0,0.5,0.5,0,0,0,0,50.7,26.4151,63.3257,0
1440,1200,CameraCapture,frame_captured,0,26,7,0.141472,26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
