produced_ts_epoch_ms,module,thread_id,event,call_ts_epoch_ms,camera_frame_id,camera_width,camera_height,camera_exposure_ms,camera_copy_time_ms,tpu_inference_ms,tpu_input_w,tpu_input_h,tpu_temp_c,encoder_encode_ms,encoder_total_encoded_frames,encoder_average_fps,logic_metric_ballistics,logic_metric_hit_scan,logic_metric_servo_actuation,sysmon_cpu_temp_c,sysmon_cpu_usage_percent,sysmon_mem_usage_percent,p50_latency_ms,p95_latency_ms,p99_latency_ms,average_fps,total_frames_processed_or_inferences,average_latency_ms,details
1765656492334,CameraCapture,5925524481610792091,frame_captured_main,1765656492178,0,1280,720,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765656492334,CameraCapture,5925524481610792091,frame_captured_tpu,1765656492178,0,300,300,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765656492367,CameraCapture,5925524481610792091,frame_captured_main,1765656492212,1,1280,720,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765656492367,CameraCapture,5925524481610792091,frame_captured_tpu,1765656492212,1,300,300,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765656492400,CameraCapture,5925524481610792091,frame_captured_main,1765656492245,2,1280,720,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765656492400,CameraCapture,5925524481610792091,frame_captured_tpu,1765656492245,2,300,300,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765656492434,CameraCapture,5925524481610792091,frame_captured_main,1765656492278,3,1280,720,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765656492434,CameraCapture,5925524481610792091,frame_captured_tpu,1765656492278,3,300,300,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765656492468,CameraCapture,5925524481610792091,frame_captured_main,1765656492312,4,1280,720,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765656492468,CameraCapture,5925524481610792091,frame_captured_tpu,1765656492312,4,300,300,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765656492516,CameraCapture,5925524481610792091,frame_captured_main,1765656492362,5,1280,720,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765656492516,CameraCapture,5925524481610792091,frame_captured_tpu,1765656492362,5,300,300,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765656492568,CameraCapture,5925524481610792091,frame_captured_main,1765656492412,6,1280,720,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765656492568,CameraCapture,5925524481610792091,frame_captured_tpu,1765656492412,6,300,300,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765656492619,CameraCapture,5925524481610792091,frame_captured_main,1765656492464,7,1280,720,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765656492619,CameraCapture,5925524481610792091,frame_captured_tpu,1765656492464,7,300,300,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765656492670,CameraCapture,5925524481610792091,frame_captured_main,1765656492514,8,1280,720,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765656492670,CameraCapture,5925524481610792091,frame_captured_tpu,1765656492514,8,300,300,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765656492719,CameraCapture,5925524481610792091,frame_captured_main,1765656492564,9,1280,720,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765656492719,CameraCapture,5925524481610792091,frame_captured_tpu,1765656492564,9,300,300,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765656492769,CameraCapture,5925524481610792091,frame_captured_main,1765656492614,10,1280,720,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765656492769,CameraCapture,5925524481610792091,frame_captured_tpu,1765656492614,10,300,300,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765656492820,CameraCapture,5925524481610792091,frame_captured_main,1765656492665,11,1280,720,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765656492820,CameraCapture,5925524481610792091,frame_captured_tpu,1765656492665,11,300,300,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765656492870,CameraCapture,5925524481610792091,frame_captured_main,1765656492715,12,1280,720,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
