produced_ts_epoch_ms,module,thread_id,event,call_ts_epoch_ms,custom_data
1765440149820,CameraCapture,-4812358233838174475,frame_captured,53571019,{"width":1536, "height":864}
1765440149888,CameraCapture,-4812358233838174475,frame_captured,53571086,{"width":1536, "height":864}
1765440149955,CameraCapture,-4812358233838174475,frame_captured,53571153,{"width":1536, "height":864}
1765440150022,CameraCapture,-4812358233838174475,frame_captured,53571220,{"width":1536, "height":864}
1765440150088,CameraCapture,-4812358233838174475,frame_captured,53571288,{"width":1536, "height":864}
1765440150155,CameraCapture,-4812358233838174475,frame_captured,53571355,{"width":1536, "height":864}
1765440150223,CameraCapture,-4812358233838174475,frame_captured,53571422,{"width":1536, "height":864}
1765440150292,CameraCapture,-4812358233838174475,frame_captured,53571489,{"width":1536, "height":864}
1765440150358,CameraCapture,-4812358233838174475,frame_captured,53571556,{"width":1536, "height":864}
1765440150424,CameraCapture,-4812358233838174475,frame_captured,53571623,{"width":1536, "height":864}
1765440150491,CameraCapture,-4812358233838174475,frame_captured,53571690,{"width":1536, "height":864}
1765440150559,CameraCapture,-4812358233838174475,frame_captured,53571757,{"width":1536, "height":864}
1765440150625,CameraCapture,-4812358233838174475,frame_captured,53571824,{"width":1536, "height":864}
1765440150692,CameraCapture,-4812358233838174475,frame_captured,53571891,{"width":1536, "height":864}
1765440150759,CameraCapture,-4812358233838174475,frame_captured,53571959,{"width":1536, "height":864}
1765440150828,CameraCapture,-4812358233838174475,frame_captured,53572026,{"width":1536, "height":864}
1765440150893,CameraCapture,-4812358233838174475,frame_captured,53572093,{"width":1536, "height":864}
1765440150962,CameraCapture,-4812358233838174475,frame_captured,53572160,{"width":1536, "height":864}
1765440151028,CameraCapture,-4812358233838174475,frame_captured,53572227,{"width":1536, "height":864}
1765440151096,CameraCapture,-4812358233838174475,frame_captured,53572294,{"width":1536, "height":864}
1765440151162,CameraCapture,-4812358233838174475,frame_captured,53572361,{"width":1536, "height":864}
1765440151229,CameraCapture,-4812358233838174475,frame_captured,53572428,{"width":1536, "height":864}
1765440151296,CameraCapture,-4812358233838174475,frame_captured,53572495,{"width":1536, "height":864}
1765440151364,CameraCapture,-4812358233838174475,frame_captured,53572562,{"width":1536, "height":864}
1765440151430,CameraCapture,-4812358233838174475,frame_captured,53572630,{"width":1536, "height":864}
1765440151497,CameraCapture,-4812358233838174475,frame_captured,53572697,{"width":1536, "height":864}
1765440151565,CameraCapture,-4812358233838174475,frame_captured,53572764,{"width":1536, "height":864}
1765440151633,CameraCapture,-4812358233838174475,frame_captured,53572831,{"width":1536, "height":864}
1765440151699,CameraCapture,-4812358233838174475,frame_captured,53572898,{"width":1536, "height":864}
1765440151766,CameraCapture,-4812358233838174475,frame_captured,53572965,{"width":1536, "height":864}
1765440151833,CameraCapture,-4812358233838174475,frame_captured,53573032,{"width":1536, "height":864}
1765440151901,CameraCapture,-4812358233838174475,frame_captured,53573099,{"width":1536, "height":864}
1765440151967,CameraCapture,-4812358233838174475,frame_captured,53573166,{"width":1536, "height":864}
1765440152034,CameraCapture,-4812358233838174475,frame_captured,53573233,{"width":1536, "height":864}
1765440152102,CameraCapture,-4812358233838174475,frame_captured,53573300,{"width":1536, "height":864}
1765440152169,CameraCapture,-4812358233838174475,frame_captured,53573368,{"width":1536, "height":864}
1765440152236,CameraCapture,-4812358233838174475,frame_captured,53573435,{"width":1536, "height":864}
1765440152304,CameraCapture,-4812358233838174475,frame_captured,53573502,{"width":1536, "height":864}
1765440152370,CameraCapture,-4812358233838174475,frame_captured,53573569,{"width":1536, "height":864}
1765440152439,CameraCapture,-4812358233838174475,frame_captured,53573636,{"width":1536, "height":864}
1765440152504,CameraCapture,-4812358233838174475,frame_captured,53573703,{"width":1536, "height":864}
1765440152572,CameraCapture,-4812358233838174475,frame_captured,53573770,{"width":1536, "height":864}
1765440152638,CameraCapture,-4812358233838174475,frame_captured,53573837,{"width":1536, "height":864}
1765440152707,CameraCapture,-4812358233838174475,frame_captured,53573904,{"width":1536, "height":864}
1765440152772,CameraCapture,-4812358233838174475,frame_captured,53573971,{"width":1536, "height":864}
1765440152839,CameraCapture,-4812358233838174475,frame_captured,53574039,{"width":1536, "height":864}
1765440152908,CameraCapture,-4812358233838174475,frame_captured,53574106,{"width":1536, "height":864}
1765440152923,CameraCapture,1988691117143466204,PerformanceMetrics,0,{"p50_latency_ms":2.000,"p95_latency_ms":3.000,"p99_latency_ms":3.000,"average_fps":490.683,"total_frames_processed":79,"average_latency_ms":2.038}
1765440152975,CameraCapture,-4812358233838174475,frame_captured,53574173,{"width":1536, "height":864}
1765440153041,CameraCapture,-4812358233838174475,frame_captured,53574240,{"width":1536, "height":864}
1765440153109,CameraCapture,-4812358233838174475,frame_captured,53574307,{"width":1536, "height":864}
1765440153175,CameraCapture,-4812358233838174475,frame_captured,53574374,{"width":1536, "height":864}
1765440153244,CameraCapture,-4812358233838174475,frame_captured,53574441,{"width":1536, "height":864}
1765440153309,CameraCapture,-4812358233838174475,frame_captured,53574508,{"width":1536, "height":864}
1765440153376,CameraCapture,-4812358233838174475,frame_captured,53574575,{"width":1536, "height":864}
1765440153444,CameraCapture,-4812358233838174475,frame_captured,53574642,{"width":1536, "height":864}
1765440153511,CameraCapture,-4812358233838174475,frame_captured,53574710,{"width":1536, "height":864}
1765440153577,CameraCapture,-4812358233838174475,frame_captured,53574777,{"width":1536, "height":864}
1765440153645,CameraCapture,-4812358233838174475,frame_captured,53574844,{"width":1536, "height":864}
1765440153712,CameraCapture,-4812358233838174475,frame_captured,53574911,{"width":1536, "height":864}
1765440153780,CameraCapture,-4812358233838174475,frame_captured,53574978,{"width":1536, "height":864}
1765440153847,CameraCapture,-4812358233838174475,frame_captured,53575045,{"width":1536, "height":864}
1765440153913,CameraCapture,-4812358233838174475,frame_captured,53575112,{"width":1536, "height":864}
1765440153980,CameraCapture,-4812358233838174475,frame_captured,53575179,{"width":1536, "height":864}
1765440154048,CameraCapture,-4812358233838174475,frame_captured,53575246,{"width":1536, "height":864}
1765440154114,CameraCapture,-4812358233838174475,frame_captured,53575313,{"width":1536, "height":864}
1765440154181,CameraCapture,-4812358233838174475,frame_captured,53575380,{"width":1536, "height":864}
1765440154248,CameraCapture,-4812358233838174475,frame_captured,53575448,{"width":1536, "height":864}
1765440154317,CameraCapture,-4812358233838174475,frame_captured,53575515,{"width":1536, "height":864}
1765440154383,CameraCapture,-4812358233838174475,frame_captured,53575582,{"width":1536, "height":864}
1765440154450,CameraCapture,-4812358233838174475,frame_captured,53575649,{"width":1536, "height":864}
1765440154518,CameraCapture,-4812358233838174475,frame_captured,53575716,{"width":1536, "height":864}
1765440154585,CameraCapture,-4812358233838174475,frame_captured,53575783,{"width":1536, "height":864}
1765440154651,CameraCapture,-4812358233838174475,frame_captured,53575850,{"width":1536, "height":864}
1765440154719,CameraCapture,-4812358233838174475,frame_captured,53575917,{"width":1536, "height":864}
1765440154785,CameraCapture,-4812358233838174475,frame_captured,53575984,{"width":1536, "height":864}
1765440154853,CameraCapture,-4812358233838174475,frame_captured,53576051,{"width":1536, "height":864}
1765440154919,CameraCapture,-4812358233838174475,frame_captured,53576119,{"width":1536, "height":864}
1765440154987,CameraCapture,-4812358233838174475,frame_captured,53576186,{"width":1536, "height":864}
1765440155054,CameraCapture,-4812358233838174475,frame_captured,53576253,{"width":1536, "height":864}
1765440155122,CameraCapture,-4812358233838174475,frame_captured,53576320,{"width":1536, "height":864}
1765440155188,CameraCapture,-4812358233838174475,frame_captured,53576387,{"width":1536, "height":864}
1765440155255,CameraCapture,-4812358233838174475,frame_captured,53576454,{"width":1536, "height":864}
1765440155322,CameraCapture,-4812358233838174475,frame_captured,53576521,{"width":1536, "height":864}
1765440155391,CameraCapture,-4812358233838174475,frame_captured,53576588,{"width":1536, "height":864}
1765440155456,CameraCapture,-4812358233838174475,frame_captured,53576655,{"width":1536, "height":864}
1765440155523,CameraCapture,-4812358233838174475,frame_captured,53576722,{"width":1536, "height":864}
1765440155590,CameraCapture,-4812358233838174475,frame_captured,53576790,{"width":1536, "height":864}
1765440155659,CameraCapture,-4812358233838174475,frame_captured,53576857,{"width":1536, "height":864}
1765440155725,CameraCapture,-4812358233838174475,frame_captured,53576924,{"width":1536, "height":864}
1765440155792,CameraCapture,-4812358233838174475,frame_captured,53576991,{"width":1536, "height":864}
1765440155859,CameraCapture,-4812358233838174475,frame_captured,53577058,{"width":1536, "height":864}
1765440155927,CameraCapture,-4812358233838174475,frame_captured,53577125,{"width":1536, "height":864}
1765440155994,CameraCapture,-4812358233838174475,frame_captured,53577192,{"width":1536, "height":864}
1765440156060,CameraCapture,-4812358233838174475,frame_captured,53577259,{"width":1536, "height":864}
1765440156128,CameraCapture,-4812358233838174475,frame_captured,53577326,{"width":1536, "height":864}
1765440156195,CameraCapture,-4812358233838174475,frame_captured,53577393,{"width":1536, "height":864}
1765440156261,CameraCapture,-4812358233838174475,frame_captured,53577460,{"width":1536, "height":864}
1765440156329,CameraCapture,-4812358233838174475,frame_captured,53577528,{"width":1536, "height":864}
1765440156396,CameraCapture,-4812358233838174475,frame_captured,53577595,{"width":1536, "height":864}
1765440156464,CameraCapture,-4812358233838174475,frame_captured,53577662,{"width":1536, "height":864}
1765440156531,CameraCapture,-4812358233838174475,frame_captured,53577729,{"width":1536, "height":864}
1765440156597,CameraCapture,-4812358233838174475,frame_captured,53577796,{"width":1536, "height":864}
1765440156664,CameraCapture,-4812358233838174475,frame_captured,53577863,{"width":1536, "height":864}
1765440156732,CameraCapture,-4812358233838174475,frame_captured,53577930,{"width":1536, "height":864}
1765440156798,CameraCapture,-4812358233838174475,frame_captured,53577997,{"width":1536, "height":864}
1765440156865,CameraCapture,-4812358233838174475,frame_captured,53578064,{"width":1536, "height":864}
1765440156932,CameraCapture,-4812358233838174475,frame_captured,53578131,{"width":1536, "height":864}
1765440157001,CameraCapture,-4812358233838174475,frame_captured,53578199,{"width":1536, "height":864}
1765440157067,CameraCapture,-4812358233838174475,frame_captured,53578266,{"width":1536, "height":864}
1765440157135,CameraCapture,-4812358233838174475,frame_captured,53578333,{"width":1536, "height":864}
1765440157201,CameraCapture,-4812358233838174475,frame_captured,53578400,{"width":1536, "height":864}
1765440157270,CameraCapture,-4812358233838174475,frame_captured,53578467,{"width":1536, "height":864}
1765440157335,CameraCapture,-4812358233838174475,frame_captured,53578534,{"width":1536, "height":864}
1765440157409,CameraCapture,-4812358233838174475,frame_captured,53578601,{"width":1536, "height":864}
1765440157469,CameraCapture,-4812358233838174475,frame_captured,53578668,{"width":1536, "height":864}
1765440157537,CameraCapture,-4812358233838174475,frame_captured,53578735,{"width":1536, "height":864}
1765440157604,CameraCapture,-4812358233838174475,frame_captured,53578802,{"width":1536, "height":864}
1765440157671,CameraCapture,-4812358233838174475,frame_captured,53578870,{"width":1536, "height":864}
1765440157738,CameraCapture,-4812358233838174475,frame_captured,53578937,{"width":1536, "height":864}
1765440157806,CameraCapture,-4812358233838174475,frame_captured,53579004,{"width":1536, "height":864}
1765440157872,CameraCapture,-4812358233838174475,frame_captured,53579071,{"width":1536, "height":864}
1765440157939,CameraCapture,-4812358233838174475,frame_captured,53579138,{"width":1536, "height":864}
1765440157962,CameraCapture,1988691117143466204,PerformanceMetrics,0,{"p50_latency_ms":3.000,"p95_latency_ms":0.000,"p99_latency_ms":1065353216.000,"average_fps":1006.536,"total_frames_processed":154,"average_latency_ms":0.994}
1765440158006,CameraCapture,-4812358233838174475,frame_captured,53579205,{"width":1536, "height":864}
1765440158074,CameraCapture,-4812358233838174475,frame_captured,53579272,{"width":1536, "height":864}
1765440158140,CameraCapture,-4812358233838174475,frame_captured,53579339,{"width":1536, "height":864}
1765440158207,CameraCapture,-4812358233838174475,frame_captured,53579406,{"width":1536, "height":864}
1765440158274,CameraCapture,-4812358233838174475,frame_captured,53579473,{"width":1536, "height":864}
1765440158342,CameraCapture,-4812358233838174475,frame_captured,53579541,{"width":1536, "height":864}
1765440158408,CameraCapture,-4812358233838174475,frame_captured,53579608,{"width":1536, "height":864}
1765440158477,CameraCapture,-4812358233838174475,frame_captured,53579675,{"width":1536, "height":864}
1765440158543,CameraCapture,-4812358233838174475,frame_captured,53579742,{"width":1536, "height":864}
1765440158611,CameraCapture,-4812358233838174475,frame_captured,53579809,{"width":1536, "height":864}
1765440158677,CameraCapture,-4812358233838174475,frame_captured,53579876,{"width":1536, "height":864}
1765440158744,CameraCapture,-4812358233838174475,frame_captured,53579943,{"width":1536, "height":864}
1765440158811,CameraCapture,-4812358233838174475,frame_captured,53580010,{"width":1536, "height":864}
1765440158879,CameraCapture,-4812358233838174475,frame_captured,53580077,{"width":1536, "height":864}
1765440158945,CameraCapture,-4812358233838174475,frame_captured,53580144,{"width":1536, "height":864}
1765440159013,CameraCapture,-4812358233838174475,frame_captured,53580211,{"width":1536, "height":864}
1765440159079,CameraCapture,-4812358233838174475,frame_captured,53580279,{"width":1536, "height":864}
1765440159147,CameraCapture,-4812358233838174475,frame_captured,53580346,{"width":1536, "height":864}
1765440159214,CameraCapture,-4812358233838174475,frame_captured,53580413,{"width":1536, "height":864}
1765440159281,CameraCapture,-4812358233838174475,frame_captured,53580480,{"width":1536, "height":864}
1765440159348,CameraCapture,-4812358233838174475,frame_captured,53580547,{"width":1536, "height":864}
1765440159416,CameraCapture,-4812358233838174475,frame_captured,53580614,{"width":1536, "height":864}
1765440159482,CameraCapture,-4812358233838174475,frame_captured,53580681,{"width":1536, "height":864}
1765440159552,CameraCapture,-4812358233838174475,frame_captured,53580748,{"width":1536, "height":864}
1765440159616,CameraCapture,-4812358233838174475,frame_captured,53580815,{"width":1536, "height":864}
1765440159685,CameraCapture,-4812358233838174475,frame_captured,53580882,{"width":1536, "height":864}
1765440159751,CameraCapture,-4812358233838174475,frame_captured,53580950,{"width":1536, "height":864}
1765440159818,CameraCapture,-4812358233838174475,frame_captured,53581017,{"width":1536, "height":864}
1765440159886,CameraCapture,-4812358233838174475,frame_captured,53581084,{"width":1536, "height":864}
1765440159953,CameraCapture,-4812358233838174475,frame_captured,53581151,{"width":1536, "height":864}
1765440160019,CameraCapture,-4812358233838174475,frame_captured,53581218,{"width":1536, "height":864}
1765440160086,CameraCapture,-4812358233838174475,frame_captured,53581285,{"width":1536, "height":864}
1765440160153,CameraCapture,-4812358233838174475,frame_captured,53581352,{"width":1536, "height":864}
1765440160221,CameraCapture,-4812358233838174475,frame_captured,53581419,{"width":1536, "height":864}
1765440160287,CameraCapture,-4812358233838174475,frame_captured,53581486,{"width":1536, "height":864}
1765440160355,CameraCapture,-4812358233838174475,frame_captured,53581553,{"width":1536, "height":864}
1765440160421,CameraCapture,-4812358233838174475,frame_captured,53581621,{"width":1536, "height":864}
1765440160489,CameraCapture,-4812358233838174475,frame_captured,53581688,{"width":1536, "height":864}
1765440160557,CameraCapture,-4812358233838174475,frame_captured,53581755,{"width":1536, "height":864}
1765440160623,CameraCapture,-4812358233838174475,frame_captured,53581822,{"width":1536, "height":864}
1765440160690,CameraCapture,-4812358233838174475,frame_captured,53581889,{"width":1536, "height":864}
1765440160758,CameraCapture,-4812358233838174475,frame_captured,53581956,{"width":1536, "height":864}
1765440160824,CameraCapture,-4812358233838174475,frame_captured,53582023,{"width":1536, "height":864}
1765440160892,CameraCapture,-4812358233838174475,frame_captured,53582090,{"width":1536, "height":864}
1765440160958,CameraCapture,-4812358233838174475,frame_captured,53582157,{"width":1536, "height":864}
1765440161027,CameraCapture,-4812358233838174475,frame_captured,53582224,{"width":1536, "height":864}
1765440161093,CameraCapture,-4812358233838174475,frame_captured,53582291,{"width":1536, "height":864}
1765440161160,CameraCapture,-4812358233838174475,frame_captured,53582359,{"width":1536, "height":864}
1765440161227,CameraCapture,-4812358233838174475,frame_captured,53582426,{"width":1536, "height":864}
1765440161295,CameraCapture,-4812358233838174475,frame_captured,53582493,{"width":1536, "height":864}
1765440161362,CameraCapture,-4812358233838174475,frame_captured,53582560,{"width":1536, "height":864}
1765440161428,CameraCapture,-4812358233838174475,frame_captured,53582627,{"width":1536, "height":864}
1765440161495,CameraCapture,-4812358233838174475,frame_captured,53582694,{"width":1536, "height":864}
1765440161564,CameraCapture,-4812358233838174475,frame_captured,53582761,{"width":1536, "height":864}
1765440161629,CameraCapture,-4812358233838174475,frame_captured,53582828,{"width":1536, "height":864}
1765440161698,CameraCapture,-4812358233838174475,frame_captured,53582895,{"width":1536, "height":864}
1765440161764,CameraCapture,-4812358233838174475,frame_captured,53582962,{"width":1536, "height":864}
1765440161831,CameraCapture,-4812358233838174475,frame_captured,53583030,{"width":1536, "height":864}
1765440161898,CameraCapture,-4812358233838174475,frame_captured,53583097,{"width":1536, "height":864}
1765440161965,CameraCapture,-4812358233838174475,frame_captured,53583164,{"width":1536, "height":864}
1765440162033,CameraCapture,-4812358233838174475,frame_captured,53583231,{"width":1536, "height":864}
1765440162102,CameraCapture,-4812358233838174475,frame_captured,53583298,{"width":1536, "height":864}
1765440162166,CameraCapture,-4812358233838174475,frame_captured,53583365,{"width":1536, "height":864}
1765440162234,CameraCapture,-4812358233838174475,frame_captured,53583432,{"width":1536, "height":864}
1765440162301,CameraCapture,-4812358233838174475,frame_captured,53583499,{"width":1536, "height":864}
1765440162369,CameraCapture,-4812358233838174475,frame_captured,53583566,{"width":1536, "height":864}
1765440162434,CameraCapture,-4812358233838174475,frame_captured,53583633,{"width":1536, "height":864}
1765440162501,CameraCapture,-4812358233838174475,frame_captured,53583701,{"width":1536, "height":864}
1765440162568,CameraCapture,-4812358233838174475,frame_captured,53583768,{"width":1536, "height":864}
1765440162637,CameraCapture,-4812358233838174475,frame_captured,53583835,{"width":1536, "height":864}
1765440162703,CameraCapture,-4812358233838174475,frame_captured,53583902,{"width":1536, "height":864}
1765440162770,CameraCapture,-4812358233838174475,frame_captured,53583969,{"width":1536, "height":864}
1765440162837,CameraCapture,-4812358233838174475,frame_captured,53584036,{"width":1536, "height":864}
1765440162905,CameraCapture,-4812358233838174475,frame_captured,53584103,{"width":1536, "height":864}
1765440162971,CameraCapture,-4812358233838174475,frame_captured,53584170,{"width":1536, "height":864}
1765440162988,CameraCapture,1988691117143466204,PerformanceMetrics,0,{"p50_latency_ms":0.000,"p95_latency_ms":0.000,"p99_latency_ms":0.000,"average_fps":1496.732,"total_frames_processed":229,"average_latency_ms":0.668}
1765440163039,CameraCapture,-4812358233838174475,frame_captured,53584237,{"width":1536, "height":864}
1765440163105,CameraCapture,-4812358233838174475,frame_captured,53584304,{"width":1536, "height":864}
1765440163174,CameraCapture,-4812358233838174475,frame_captured,53584371,{"width":1536, "height":864}
1765440163239,CameraCapture,-4812358233838174475,frame_captured,53584439,{"width":1536, "height":864}
1765440163308,CameraCapture,-4812358233838174475,frame_captured,53584506,{"width":1536, "height":864}
1765440163374,CameraCapture,-4812358233838174475,frame_captured,53584573,{"width":1536, "height":864}
1765440163442,CameraCapture,-4812358233838174475,frame_captured,53584640,{"width":1536, "height":864}
1765440163508,CameraCapture,-4812358233838174475,frame_captured,53584707,{"width":1536, "height":864}
1765440163575,CameraCapture,-4812358233838174475,frame_captured,53584774,{"width":1536, "height":864}
1765440163643,CameraCapture,-4812358233838174475,frame_captured,53584841,{"width":1536, "height":864}
1765440163711,CameraCapture,-4812358233838174475,frame_captured,53584908,{"width":1536, "height":864}
1765440163776,CameraCapture,-4812358233838174475,frame_captured,53584975,{"width":1536, "height":864}
1765440163843,CameraCapture,-4812358233838174475,frame_captured,53585042,{"width":1536, "height":864}
1765440163910,CameraCapture,-4812358233838174475,frame_captured,53585110,{"width":1536, "height":864}
1765440163978,CameraCapture,-4812358233838174475,frame_captured,53585177,{"width":1536, "height":864}
1765440164045,CameraCapture,-4812358233838174475,frame_captured,53585244,{"width":1536, "height":864}
1765440164112,CameraCapture,-4812358233838174475,frame_captured,53585311,{"width":1536, "height":864}
1765440164179,CameraCapture,-4812358233838174475,frame_captured,53585378,{"width":1536, "height":864}
1765440164248,CameraCapture,-4812358233838174475,frame_captured,53585445,{"width":1536, "height":864}
1765440164313,CameraCapture,-4812358233838174475,frame_captured,53585512,{"width":1536, "height":864}
1765440164381,CameraCapture,-4812358233838174475,frame_captured,53585579,{"width":1536, "height":864}
1765440164447,CameraCapture,-4812358233838174475,frame_captured,53585646,{"width":1536, "height":864}
1765440164518,CameraCapture,-4812358233838174475,frame_captured,53585713,{"width":1536, "height":864}
1765440164581,CameraCapture,-4812358233838174475,frame_captured,53585781,{"width":1536, "height":864}
1765440164649,CameraCapture,-4812358233838174475,frame_captured,53585848,{"width":1536, "height":864}
1765440164716,CameraCapture,-4812358233838174475,frame_captured,53585915,{"width":1536, "height":864}
1765440164785,CameraCapture,-4812358233838174475,frame_captured,53585982,{"width":1536, "height":864}
1765440164850,CameraCapture,-4812358233838174475,frame_captured,53586049,{"width":1536, "height":864}
1765440164917,CameraCapture,-4812358233838174475,frame_captured,53586116,{"width":1536, "height":864}
1765440164984,CameraCapture,-4812358233838174475,frame_captured,53586183,{"width":1536, "height":864}
1765440165053,CameraCapture,-4812358233838174475,frame_captured,53586250,{"width":1536, "height":864}
1765440165118,CameraCapture,-4812358233838174475,frame_captured,53586317,{"width":1536, "height":864}
1765440165196,CameraCapture,-4812358233838174475,frame_captured,53586384,{"width":1536, "height":864}
1765440165258,CameraCapture,-4812358233838174475,frame_captured,53586451,{"width":1536, "height":864}
1765440165320,CameraCapture,-4812358233838174475,frame_captured,53586519,{"width":1536, "height":864}
1765440165386,CameraCapture,-4812358233838174475,frame_captured,53586586,{"width":1536, "height":864}
1765440165454,CameraCapture,-4812358233838174475,frame_captured,53586653,{"width":1536, "height":864}
1765440165521,CameraCapture,-4812358233838174475,frame_captured,53586720,{"width":1536, "height":864}
1765440165589,CameraCapture,-4812358233838174475,frame_captured,53586787,{"width":1536, "height":864}
1765440165655,CameraCapture,-4812358233838174475,frame_captured,53586854,{"width":1536, "height":864}
1765440165723,CameraCapture,-4812358233838174475,frame_captured,53586921,{"width":1536, "height":864}
1765440165789,CameraCapture,-4812358233838174475,frame_captured,53586988,{"width":1536, "height":864}
1765440165857,CameraCapture,-4812358233838174475,frame_captured,53587055,{"width":1536, "height":864}
1765440165924,CameraCapture,-4812358233838174475,frame_captured,53587122,{"width":1536, "height":864}
1765440165991,CameraCapture,-4812358233838174475,frame_captured,53587190,{"width":1536, "height":864}
1765440166058,CameraCapture,-4812358233838174475,frame_captured,53587257,{"width":1536, "height":864}
1765440166126,CameraCapture,-4812358233838174475,frame_captured,53587324,{"width":1536, "height":864}
1765440166192,CameraCapture,-4812358233838174475,frame_captured,53587391,{"width":1536, "height":864}
1765440166259,CameraCapture,-4812358233838174475,frame_captured,53587458,{"width":1536, "height":864}
1765440166327,CameraCapture,-4812358233838174475,frame_captured,53587525,{"width":1536, "height":864}
1765440166395,CameraCapture,-4812358233838174475,frame_captured,53587592,{"width":1536, "height":864}
1765440166460,CameraCapture,-4812358233838174475,frame_captured,53587659,{"width":1536, "height":864}
1765440166527,CameraCapture,-4812358233838174475,frame_captured,53587726,{"width":1536, "height":864}
1765440166595,CameraCapture,-4812358233838174475,frame_captured,53587793,{"width":1536, "height":864}
1765440166662,CameraCapture,-4812358233838174475,frame_captured,53587861,{"width":1536, "height":864}
1765440166728,CameraCapture,-4812358233838174475,frame_captured,53587928,{"width":1536, "height":864}
1765440166796,CameraCapture,-4812358233838174475,frame_captured,53587995,{"width":1536, "height":864}
1765440166863,CameraCapture,-4812358233838174475,frame_captured,53588062,{"width":1536, "height":864}
1765440166931,CameraCapture,-4812358233838174475,frame_captured,53588129,{"width":1536, "height":864}
1765440166997,CameraCapture,-4812358233838174475,frame_captured,53588196,{"width":1536, "height":864}
1765440167065,CameraCapture,-4812358233838174475,frame_captured,53588263,{"width":1536, "height":864}
1765440167131,CameraCapture,-4812358233838174475,frame_captured,53588330,{"width":1536, "height":864}
1765440167200,CameraCapture,-4812358233838174475,frame_captured,53588397,{"width":1536, "height":864}
1765440167265,CameraCapture,-4812358233838174475,frame_captured,53588464,{"width":1536, "height":864}
1765440167332,CameraCapture,-4812358233838174475,frame_captured,53588532,{"width":1536, "height":864}
1765440167400,CameraCapture,-4812358233838174475,frame_captured,53588599,{"width":1536, "height":864}
1765440167468,CameraCapture,-4812358233838174475,frame_captured,53588666,{"width":1536, "height":864}
1765440167534,CameraCapture,-4812358233838174475,frame_captured,53588733,{"width":1536, "height":864}
1765440167601,CameraCapture,-4812358233838174475,frame_captured,53588800,{"width":1536, "height":864}
1765440167668,CameraCapture,-4812358233838174475,frame_captured,53588867,{"width":1536, "height":864}
1765440167737,CameraCapture,-4812358233838174475,frame_captured,53588934,{"width":1536, "height":864}
1765440167802,CameraCapture,-4812358233838174475,frame_captured,53589001,{"width":1536, "height":864}
