produced_ts_epoch_ms,module,thread_id,event,call_ts_epoch_ms,custom_data
1765440694332,CameraCapture,-2910330649971625320,frame_captured,54115531,{"width":1536, "height":864}
1765440694400,CameraCapture,-2910330649971625320,frame_captured,54115598,{"width":1536, "height":864}
1765440694467,CameraCapture,-2910330649971625320,frame_captured,54115665,{"width":1536, "height":864}
1765440694534,CameraCapture,-2910330649971625320,frame_captured,54115733,{"width":1536, "height":864}
1765440694601,CameraCapture,-2910330649971625320,frame_captured,54115800,{"width":1536, "height":864}
1765440694669,CameraCapture,-2910330649971625320,frame_captured,54115867,{"width":1536, "height":864}
1765440694736,CameraCapture,-2910330649971625320,frame_captured,54115934,{"width":1536, "height":864}
1765440694806,CameraCapture,-2910330649971625320,frame_captured,54116001,{"width":1536, "height":864}
1765440694869,CameraCapture,-2910330649971625320,frame_captured,54116068,{"width":1536, "height":864}
1765440694938,CameraCapture,-2910330649971625320,frame_captured,54116135,{"width":1536, "height":864}
1765440695004,CameraCapture,-2910330649971625320,frame_captured,54116202,{"width":1536, "height":864}
1765440695032,CameraCapture,-9018811509794563686,PerformanceMetrics,0,{"p50_latency_ms":0.000,"p95_latency_ms":1330007552.000,"p99_latency_ms":0.000,"average_fps":2089.655,"total_frames_processed":303,"average_latency_ms":0.479}
1765440695071,CameraCapture,-2910330649971625320,frame_captured,54116269,{"width":1536, "height":864}
1765440695138,CameraCapture,-2910330649971625320,frame_captured,54116336,{"width":1536, "height":864}
1765440695205,CameraCapture,-2910330649971625320,frame_captured,54116404,{"width":1536, "height":864}
1765440695273,CameraCapture,-2910330649971625320,frame_captured,54116471,{"width":1536, "height":864}
1765440695340,CameraCapture,-2910330649971625320,frame_captured,54116538,{"width":1536, "height":864}
1765440695406,CameraCapture,-2910330649971625320,frame_captured,54116605,{"width":1536, "height":864}
1765440695474,CameraCapture,-2910330649971625320,frame_captured,54116672,{"width":1536, "height":864}
1765440695542,CameraCapture,-2910330649971625320,frame_captured,54116739,{"width":1536, "height":864}
1765440695608,CameraCapture,-2910330649971625320,frame_captured,54116806,{"width":1536, "height":864}
1765440695675,CameraCapture,-2910330649971625320,frame_captured,54116873,{"width":1536, "height":864}
1765440695743,CameraCapture,-2910330649971625320,frame_captured,54116940,{"width":1536, "height":864}
1765440695809,CameraCapture,-2910330649971625320,frame_captured,54117007,{"width":1536, "height":864}
1765440695878,CameraCapture,-2910330649971625320,frame_captured,54117074,{"width":1536, "height":864}
1765440695943,CameraCapture,-2910330649971625320,frame_captured,54117142,{"width":1536, "height":864}
1765440696012,CameraCapture,-2910330649971625320,frame_captured,54117209,{"width":1536, "height":864}
1765440696078,CameraCapture,-2910330649971625320,frame_captured,54117276,{"width":1536, "height":864}
1765440696146,CameraCapture,-2910330649971625320,frame_captured,54117343,{"width":1536, "height":864}
1765440696212,CameraCapture,-2910330649971625320,frame_captured,54117410,{"width":1536, "height":864}
1765440696280,CameraCapture,-2910330649971625320,frame_captured,54117477,{"width":1536, "height":864}
1765440696347,CameraCapture,-2910330649971625320,frame_captured,54117544,{"width":1536, "height":864}
1765440696414,CameraCapture,-2910330649971625320,frame_captured,54117611,{"width":1536, "height":864}
1765440696481,CameraCapture,-2910330649971625320,frame_captured,54117678,{"width":1536, "height":864}
1765440696547,CameraCapture,-2910330649971625320,frame_captured,54117745,{"width":1536, "height":864}
1765440696615,CameraCapture,-2910330649971625320,frame_captured,54117813,{"width":1536, "height":864}
1765440696682,CameraCapture,-2910330649971625320,frame_captured,54117880,{"width":1536, "height":864}
1765440696749,CameraCapture,-2910330649971625320,frame_captured,54117947,{"width":1536, "height":864}
1765440696816,CameraCapture,-2910330649971625320,frame_captured,54118014,{"width":1536, "height":864}
1765440696884,CameraCapture,-2910330649971625320,frame_captured,54118081,{"width":1536, "height":864}
1765440696951,CameraCapture,-2910330649971625320,frame_captured,54118148,{"width":1536, "height":864}
1765440697016,CameraCapture,-2910330649971625320,frame_captured,54118215,{"width":1536, "height":864}
1765440697085,CameraCapture,-2910330649971625320,frame_captured,54118282,{"width":1536, "height":864}
1765440697152,CameraCapture,-2910330649971625320,frame_captured,54118349,{"width":1536, "height":864}
1765440697219,CameraCapture,-2910330649971625320,frame_captured,54118416,{"width":1536, "height":864}
1765440697285,CameraCapture,-2910330649971625320,frame_captured,54118484,{"width":1536, "height":864}
1765440697354,CameraCapture,-2910330649971625320,frame_captured,54118551,{"width":1536, "height":864}
1765440697421,CameraCapture,-2910330649971625320,frame_captured,54118618,{"width":1536, "height":864}
1765440697487,CameraCapture,-2910330649971625320,frame_captured,54118685,{"width":1536, "height":864}
1765440697553,CameraCapture,-2910330649971625320,frame_captured,54118752,{"width":1536, "height":864}
1765440697621,CameraCapture,-2910330649971625320,frame_captured,54118819,{"width":1536, "height":864}
1765440697688,CameraCapture,-2910330649971625320,frame_captured,54118886,{"width":1536, "height":864}
1765440697756,CameraCapture,-2910330649971625320,frame_captured,54118953,{"width":1536, "height":864}
1765440697821,CameraCapture,-2910330649971625320,frame_captured,54119020,{"width":1536, "height":864}
1765440697889,CameraCapture,-2910330649971625320,frame_captured,54119087,{"width":1536, "height":864}
1765440697957,CameraCapture,-2910330649971625320,frame_captured,54119154,{"width":1536, "height":864}
1765440698024,CameraCapture,-2910330649971625320,frame_captured,54119222,{"width":1536, "height":864}
1765440698090,CameraCapture,-2910330649971625320,frame_captured,54119289,{"width":1536, "height":864}
1765440698158,CameraCapture,-2910330649971625320,frame_captured,54119356,{"width":1536, "height":864}
1765440698226,CameraCapture,-2910330649971625320,frame_captured,54119423,{"width":1536, "height":864}
1765440698293,CameraCapture,-2910330649971625320,frame_captured,54119490,{"width":1536, "height":864}
1765440698359,CameraCapture,-2910330649971625320,frame_captured,54119557,{"width":1536, "height":864}
1765440698426,CameraCapture,-2910330649971625320,frame_captured,54119624,{"width":1536, "height":864}
1765440698494,CameraCapture,-2910330649971625320,frame_captured,54119691,{"width":1536, "height":864}
1765440698561,CameraCapture,-2910330649971625320,frame_captured,54119758,{"width":1536, "height":864}
1765440698628,CameraCapture,-2910330649971625320,frame_captured,54119825,{"width":1536, "height":864}
1765440698694,CameraCapture,-2910330649971625320,frame_captured,54119893,{"width":1536, "height":864}
1765440698762,CameraCapture,-2910330649971625320,frame_captured,54119960,{"width":1536, "height":864}
1765440698830,CameraCapture,-2910330649971625320,frame_captured,54120027,{"width":1536, "height":864}
1765440698895,CameraCapture,-2910330649971625320,frame_captured,54120094,{"width":1536, "height":864}
1765440698963,CameraCapture,-2910330649971625320,frame_captured,54120161,{"width":1536, "height":864}
1765440699030,CameraCapture,-2910330649971625320,frame_captured,54120228,{"width":1536, "height":864}
1765440699098,CameraCapture,-2910330649971625320,frame_captured,54120295,{"width":1536, "height":864}
1765440699164,CameraCapture,-2910330649971625320,frame_captured,54120362,{"width":1536, "height":864}
1765440699233,CameraCapture,-2910330649971625320,frame_captured,54120429,{"width":1536, "height":864}
1765440699301,CameraCapture,-2910330649971625320,frame_captured,54120496,{"width":1536, "height":864}
1765440699365,CameraCapture,-2910330649971625320,frame_captured,54120564,{"width":1536, "height":864}
1765440699432,CameraCapture,-2910330649971625320,frame_captured,54120631,{"width":1536, "height":864}
1765440699500,CameraCapture,-2910330649971625320,frame_captured,54120698,{"width":1536, "height":864}
1765440699567,CameraCapture,-2910330649971625320,frame_captured,54120765,{"width":1536, "height":864}
1765440699637,CameraCapture,-2910330649971625320,frame_captured,54120832,{"width":1536, "height":864}
1765440699700,CameraCapture,-2910330649971625320,frame_captured,54120899,{"width":1536, "height":864}
1765440699768,CameraCapture,-2910330649971625320,frame_captured,54120966,{"width":1536, "height":864}
1765440699835,CameraCapture,-2910330649971625320,frame_captured,54121033,{"width":1536, "height":864}
1765440699902,CameraCapture,-2910330649971625320,frame_captured,54121100,{"width":1536, "height":864}
1765440699969,CameraCapture,-2910330649971625320,frame_captured,54121167,{"width":1536, "height":864}
1765440700036,CameraCapture,-2910330649971625320,frame_captured,54121234,{"width":1536, "height":864}
1765440700049,CameraCapture,-9018811509794563686,PerformanceMetrics,0,{"p50_latency_ms":547139358936.000,"p95_latency_ms":40.000,"p99_latency_ms":0.000,"average_fps":2800.000,"total_frames_processed":378,"average_latency_ms":0.357}
1765440700104,CameraCapture,-2910330649971625320,frame_captured,54121302,{"width":1536, "height":864}
1765440700171,CameraCapture,-2910330649971625320,frame_captured,54121369,{"width":1536, "height":864}
1765440700237,CameraCapture,-2910330649971625320,frame_captured,54121436,{"width":1536, "height":864}
1765440700306,CameraCapture,-2910330649971625320,frame_captured,54121503,{"width":1536, "height":864}
1765440700372,CameraCapture,-2910330649971625320,frame_captured,54121570,{"width":1536, "height":864}
1765440700439,CameraCapture,-2910330649971625320,frame_captured,54121637,{"width":1536, "height":864}
1765440700505,CameraCapture,-2910330649971625320,frame_captured,54121704,{"width":1536, "height":864}
1765440700574,CameraCapture,-2910330649971625320,frame_captured,54121771,{"width":1536, "height":864}
1765440700640,CameraCapture,-2910330649971625320,frame_captured,54121838,{"width":1536, "height":864}
1765440700708,CameraCapture,-2910330649971625320,frame_captured,54121905,{"width":1536, "height":864}
1765440700774,CameraCapture,-2910330649971625320,frame_captured,54121973,{"width":1536, "height":864}
1765440700842,CameraCapture,-2910330649971625320,frame_captured,54122040,{"width":1536, "height":864}
1765440700909,CameraCapture,-2910330649971625320,frame_captured,54122107,{"width":1536, "height":864}
1765440700976,CameraCapture,-2910330649971625320,frame_captured,54122174,{"width":1536, "height":864}
1765440701042,CameraCapture,-2910330649971625320,frame_captured,54122241,{"width":1536, "height":864}
1765440701110,CameraCapture,-2910330649971625320,frame_captured,54122308,{"width":1536, "height":864}
1765440701177,CameraCapture,-2910330649971625320,frame_captured,54122375,{"width":1536, "height":864}
1765440701244,CameraCapture,-2910330649971625320,frame_captured,54122442,{"width":1536, "height":864}
1765440701311,CameraCapture,-2910330649971625320,frame_captured,54122509,{"width":1536, "height":864}
1765440701379,CameraCapture,-2910330649971625320,frame_captured,54122576,{"width":1536, "height":864}
1765440701446,CameraCapture,-2910330649971625320,frame_captured,54122644,{"width":1536, "height":864}
1765440701513,CameraCapture,-2910330649971625320,frame_captured,54122711,{"width":1536, "height":864}
1765440701579,CameraCapture,-2910330649971625320,frame_captured,54122778,{"width":1536, "height":864}
1765440701647,CameraCapture,-2910330649971625320,frame_captured,54122845,{"width":1536, "height":864}
1765440701714,CameraCapture,-2910330649971625320,frame_captured,54122912,{"width":1536, "height":864}
1765440701781,CameraCapture,-2910330649971625320,frame_captured,54122979,{"width":1536, "height":864}
1765440701850,CameraCapture,-2910330649971625320,frame_captured,54123046,{"width":1536, "height":864}
1765440701930,CameraCapture,-2910330649971625320,frame_captured,54123113,{"width":1536, "height":864}
1765440701986,CameraCapture,-2910330649971625320,frame_captured,54123180,{"width":1536, "height":864}
1765440702050,CameraCapture,-2910330649971625320,frame_captured,54123247,{"width":1536, "height":864}
1765440702116,CameraCapture,-2910330649971625320,frame_captured,54123315,{"width":1536, "height":864}
1765440702184,CameraCapture,-2910330649971625320,frame_captured,54123382,{"width":1536, "height":864}
1765440702252,CameraCapture,-2910330649971625320,frame_captured,54123449,{"width":1536, "height":864}
1765440702318,CameraCapture,-2910330649971625320,frame_captured,54123516,{"width":1536, "height":864}
1765440702384,CameraCapture,-2910330649971625320,frame_captured,54123583,{"width":1536, "height":864}
1765440702454,CameraCapture,-2910330649971625320,frame_captured,54123650,{"width":1536, "height":864}
1765440702519,CameraCapture,-2910330649971625320,frame_captured,54123717,{"width":1536, "height":864}
1765440702586,CameraCapture,-2910330649971625320,frame_captured,54123784,{"width":1536, "height":864}
1765440702652,CameraCapture,-2910330649971625320,frame_captured,54123851,{"width":1536, "height":864}
1765440702720,CameraCapture,-2910330649971625320,frame_captured,54123918,{"width":1536, "height":864}
1765440702788,CameraCapture,-2910330649971625320,frame_captured,54123985,{"width":1536, "height":864}
1765440702855,CameraCapture,-2910330649971625320,frame_captured,54124053,{"width":1536, "height":864}
1765440702921,CameraCapture,-2910330649971625320,frame_captured,54124120,{"width":1536, "height":864}
1765440702990,CameraCapture,-2910330649971625320,frame_captured,54124187,{"width":1536, "height":864}
1765440703056,CameraCapture,-2910330649971625320,frame_captured,54124254,{"width":1536, "height":864}
1765440703123,CameraCapture,-2910330649971625320,frame_captured,54124321,{"width":1536, "height":864}
1765440703191,CameraCapture,-2910330649971625320,frame_captured,54124388,{"width":1536, "height":864}
1765440703257,CameraCapture,-2910330649971625320,frame_captured,54124455,{"width":1536, "height":864}
1765440703324,CameraCapture,-2910330649971625320,frame_captured,54124522,{"width":1536, "height":864}
1765440703391,CameraCapture,-2910330649971625320,frame_captured,54124589,{"width":1536, "height":864}
1765440703458,CameraCapture,-2910330649971625320,frame_captured,54124656,{"width":1536, "height":864}
1765440703526,CameraCapture,-2910330649971625320,frame_captured,54124724,{"width":1536, "height":864}
1765440703595,CameraCapture,-2910330649971625320,frame_captured,54124791,{"width":1536, "height":864}
1765440703661,CameraCapture,-2910330649971625320,frame_captured,54124858,{"width":1536, "height":864}
1765440703726,CameraCapture,-2910330649971625320,frame_captured,54124925,{"width":1536, "height":864}
1765440703794,CameraCapture,-2910330649971625320,frame_captured,54124992,{"width":1536, "height":864}
1765440703861,CameraCapture,-2910330649971625320,frame_captured,54125059,{"width":1536, "height":864}
1765440703928,CameraCapture,-2910330649971625320,frame_captured,54125126,{"width":1536, "height":864}
1765440703994,CameraCapture,-2910330649971625320,frame_captured,54125193,{"width":1536, "height":864}
1765440704063,CameraCapture,-2910330649971625320,frame_captured,54125260,{"width":1536, "height":864}
1765440704130,CameraCapture,-2910330649971625320,frame_captured,54125327,{"width":1536, "height":864}
1765440704198,CameraCapture,-2910330649971625320,frame_captured,54125395,{"width":1536, "height":864}
1765440704263,CameraCapture,-2910330649971625320,frame_captured,54125462,{"width":1536, "height":864}
1765440704331,CameraCapture,-2910330649971625320,frame_captured,54125529,{"width":1536, "height":864}
