produced_ts_epoch_ms,module,thread_id,event,call_ts_epoch_ms,custom_data
1765444215137,CameraCapture,8576195935345713263,frame_captured,57636336,{"width":1536, "height":864}
1765444215204,CameraCapture,8576195935345713263,frame_captured,57636403,{"width":1536, "height":864}
1765444215271,CameraCapture,8576195935345713263,frame_captured,57636470,{"width":1536, "height":864}
1765444215340,CameraCapture,8576195935345713263,frame_captured,57636537,{"width":1536, "height":864}
1765444215406,CameraCapture,8576195935345713263,frame_captured,57636604,{"width":1536, "height":864}
1765444215474,CameraCapture,8576195935345713263,frame_captured,57636671,{"width":1536, "height":864}
1765444215539,CameraCapture,8576195935345713263,frame_captured,57636738,{"width":1536, "height":864}
1765444215608,CameraCapture,8576195935345713263,frame_captured,57636805,{"width":1536, "height":864}
1765444215674,CameraCapture,8576195935345713263,frame_captured,57636872,{"width":1536, "height":864}
1765444215741,CameraCapture,8576195935345713263,frame_captured,57636940,{"width":1536, "height":864}
1765444215808,CameraCapture,8576195935345713263,frame_captured,57637007,{"width":1536, "height":864}
1765444215877,CameraCapture,8576195935345713263,frame_captured,57637074,{"width":1536, "height":864}
1765444215943,CameraCapture,8576195935345713263,frame_captured,57637141,{"width":1536, "height":864}
1765444216011,CameraCapture,8576195935345713263,frame_captured,57637208,{"width":1536, "height":864}
1765444216077,CameraCapture,8576195935345713263,frame_captured,57637275,{"width":1536, "height":864}
1765444216144,CameraCapture,8576195935345713263,frame_captured,57637342,{"width":1536, "height":864}
1765444216212,CameraCapture,8576195935345713263,frame_captured,57637409,{"width":1536, "height":864}
1765444216279,CameraCapture,8576195935345713263,frame_captured,57637476,{"width":1536, "height":864}
1765444216344,CameraCapture,8576195935345713263,frame_captured,57637543,{"width":1536, "height":864}
1765444216414,CameraCapture,8576195935345713263,frame_captured,57637611,{"width":1536, "height":864}
1765444216479,CameraCapture,8576195935345713263,frame_captured,57637678,{"width":1536, "height":864}
1765444216546,CameraCapture,8576195935345713263,frame_captured,57637745,{"width":1536, "height":864}
1765444216614,CameraCapture,8576195935345713263,frame_captured,57637812,{"width":1536, "height":864}
1765444216681,CameraCapture,8576195935345713263,frame_captured,57637879,{"width":1536, "height":864}
1765444216748,CameraCapture,8576195935345713263,frame_captured,57637946,{"width":1536, "height":864}
1765444216816,CameraCapture,8576195935345713263,frame_captured,57638013,{"width":1536, "height":864}
1765444216882,CameraCapture,8576195935345713263,frame_captured,57638080,{"width":1536, "height":864}
1765444216950,CameraCapture,8576195935345713263,frame_captured,57638147,{"width":1536, "height":864}
1765444217016,CameraCapture,8576195935345713263,frame_captured,57638214,{"width":1536, "height":864}
1765444217083,CameraCapture,8576195935345713263,frame_captured,57638282,{"width":1536, "height":864}
1765444217149,CameraCapture,8576195935345713263,frame_captured,57638349,{"width":1536, "height":864}
1765444217219,CameraCapture,8576195935345713263,frame_captured,57638416,{"width":1536, "height":864}
1765444217285,CameraCapture,8576195935345713263,frame_captured,57638483,{"width":1536, "height":864}
1765444217352,CameraCapture,8576195935345713263,frame_captured,57638550,{"width":1536, "height":864}
1765444217418,CameraCapture,8576195935345713263,frame_captured,57638617,{"width":1536, "height":864}
1765444217486,CameraCapture,8576195935345713263,frame_captured,57638684,{"width":1536, "height":864}
1765444217553,CameraCapture,8576195935345713263,frame_captured,57638751,{"width":1536, "height":864}
1765444217620,CameraCapture,8576195935345713263,frame_captured,57638818,{"width":1536, "height":864}
1765444217687,CameraCapture,8576195935345713263,frame_captured,57638885,{"width":1536, "height":864}
1765444217756,CameraCapture,8576195935345713263,frame_captured,57638952,{"width":1536, "height":864}
1765444217821,CameraCapture,8576195935345713263,frame_captured,57639020,{"width":1536, "height":864}
1765444217842,CameraCapture,7167024112915684369,PerformanceMetrics,0,{"p50_latency_ms":2.000,"p95_latency_ms":2.000,"p99_latency_ms":3.000,"average_fps":593.985,"total_frames_processed":79,"average_latency_ms":1.684}
1765444217888,CameraCapture,8576195935345713263,frame_captured,57639087,{"width":1536, "height":864}
1765444217956,CameraCapture,8576195935345713263,frame_captured,57639154,{"width":1536, "height":864}
1765444218023,CameraCapture,8576195935345713263,frame_captured,57639221,{"width":1536, "height":864}
1765444218090,CameraCapture,8576195935345713263,frame_captured,57639288,{"width":1536, "height":864}
1765444218157,CameraCapture,8576195935345713263,frame_captured,57639355,{"width":1536, "height":864}
1765444218224,CameraCapture,8576195935345713263,frame_captured,57639422,{"width":1536, "height":864}
1765444218292,CameraCapture,8576195935345713263,frame_captured,57639489,{"width":1536, "height":864}
1765444218358,CameraCapture,8576195935345713263,frame_captured,57639556,{"width":1536, "height":864}
1765444218425,CameraCapture,8576195935345713263,frame_captured,57639623,{"width":1536, "height":864}
1765444218491,CameraCapture,8576195935345713263,frame_captured,57639691,{"width":1536, "height":864}
1765444218561,CameraCapture,8576195935345713263,frame_captured,57639758,{"width":1536, "height":864}
1765444218626,CameraCapture,8576195935345713263,frame_captured,57639825,{"width":1536, "height":864}
1765444218693,CameraCapture,8576195935345713263,frame_captured,57639892,{"width":1536, "height":864}
1765444218761,CameraCapture,8576195935345713263,frame_captured,57639959,{"width":1536, "height":864}
1765444218828,CameraCapture,8576195935345713263,frame_captured,57640026,{"width":1536, "height":864}
1765444218896,CameraCapture,8576195935345713263,frame_captured,57640093,{"width":1536, "height":864}
1765444218962,CameraCapture,8576195935345713263,frame_captured,57640160,{"width":1536, "height":864}
1765444219028,CameraCapture,8576195935345713263,frame_captured,57640227,{"width":1536, "height":864}
1765444219096,CameraCapture,8576195935345713263,frame_captured,57640294,{"width":1536, "height":864}
1765444219163,CameraCapture,8576195935345713263,frame_captured,57640362,{"width":1536, "height":864}
1765444219231,CameraCapture,8576195935345713263,frame_captured,57640429,{"width":1536, "height":864}
1765444219297,CameraCapture,8576195935345713263,frame_captured,57640496,{"width":1536, "height":864}
1765444219365,CameraCapture,8576195935345713263,frame_captured,57640563,{"width":1536, "height":864}
1765444219433,CameraCapture,8576195935345713263,frame_captured,57640630,{"width":1536, "height":864}
1765444219499,CameraCapture,8576195935345713263,frame_captured,57640697,{"width":1536, "height":864}
1765444219565,CameraCapture,8576195935345713263,frame_captured,57640764,{"width":1536, "height":864}
1765444219633,CameraCapture,8576195935345713263,frame_captured,57640831,{"width":1536, "height":864}
1765444219700,CameraCapture,8576195935345713263,frame_captured,57640898,{"width":1536, "height":864}
1765444219767,CameraCapture,8576195935345713263,frame_captured,57640965,{"width":1536, "height":864}
1765444219833,CameraCapture,8576195935345713263,frame_captured,57641032,{"width":1536, "height":864}
1765444219902,CameraCapture,8576195935345713263,frame_captured,57641100,{"width":1536, "height":864}
1765444219968,CameraCapture,8576195935345713263,frame_captured,57641167,{"width":1536, "height":864}
1765444220035,CameraCapture,8576195935345713263,frame_captured,57641234,{"width":1536, "height":864}
1765444220102,CameraCapture,8576195935345713263,frame_captured,57641301,{"width":1536, "height":864}
1765444220170,CameraCapture,8576195935345713263,frame_captured,57641368,{"width":1536, "height":864}
1765444220237,CameraCapture,8576195935345713263,frame_captured,57641435,{"width":1536, "height":864}
1765444220309,CameraCapture,8576195935345713263,frame_captured,57641502,{"width":1536, "height":864}
1765444220370,CameraCapture,8576195935345713263,frame_captured,57641569,{"width":1536, "height":864}
1765444220439,CameraCapture,8576195935345713263,frame_captured,57641636,{"width":1536, "height":864}
1765444220505,CameraCapture,8576195935345713263,frame_captured,57641703,{"width":1536, "height":864}
1765444220572,CameraCapture,8576195935345713263,frame_captured,57641771,{"width":1536, "height":864}
1765444220640,CameraCapture,8576195935345713263,frame_captured,57641838,{"width":1536, "height":864}
1765444220707,CameraCapture,8576195935345713263,frame_captured,57641905,{"width":1536, "height":864}
1765444220774,CameraCapture,8576195935345713263,frame_captured,57641972,{"width":1536, "height":864}
1765444220841,CameraCapture,8576195935345713263,frame_captured,57642039,{"width":1536, "height":864}
1765444220907,CameraCapture,8576195935345713263,frame_captured,57642106,{"width":1536, "height":864}
1765444220976,CameraCapture,8576195935345713263,frame_captured,57642173,{"width":1536, "height":864}
1765444221042,CameraCapture,8576195935345713263,frame_captured,57642240,{"width":1536, "height":864}
1765444221109,CameraCapture,8576195935345713263,frame_captured,57642307,{"width":1536, "height":864}
1765444221175,CameraCapture,8576195935345713263,frame_captured,57642374,{"width":1536, "height":864}
1765444221244,CameraCapture,8576195935345713263,frame_captured,57642442,{"width":1536, "height":864}
1765444221311,CameraCapture,8576195935345713263,frame_captured,57642509,{"width":1536, "height":864}
1765444221377,CameraCapture,8576195935345713263,frame_captured,57642576,{"width":1536, "height":864}
1765444221444,CameraCapture,8576195935345713263,frame_captured,57642643,{"width":1536, "height":864}
1765444221512,CameraCapture,8576195935345713263,frame_captured,57642710,{"width":1536, "height":864}
1765444221579,CameraCapture,8576195935345713263,frame_captured,57642777,{"width":1536, "height":864}
1765444221647,CameraCapture,8576195935345713263,frame_captured,57642844,{"width":1536, "height":864}
1765444221712,CameraCapture,8576195935345713263,frame_captured,57642911,{"width":1536, "height":864}
1765444221780,CameraCapture,8576195935345713263,frame_captured,57642978,{"width":1536, "height":864}
1765444221847,CameraCapture,8576195935345713263,frame_captured,57643045,{"width":1536, "height":864}
1765444221914,CameraCapture,8576195935345713263,frame_captured,57643113,{"width":1536, "height":864}
1765444221980,CameraCapture,8576195935345713263,frame_captured,57643180,{"width":1536, "height":864}
1765444222049,CameraCapture,8576195935345713263,frame_captured,57643247,{"width":1536, "height":864}
1765444222115,CameraCapture,8576195935345713263,frame_captured,57643314,{"width":1536, "height":864}
1765444222183,CameraCapture,8576195935345713263,frame_captured,57643381,{"width":1536, "height":864}
1765444222249,CameraCapture,8576195935345713263,frame_captured,57643448,{"width":1536, "height":864}
1765444222317,CameraCapture,8576195935345713263,frame_captured,57643515,{"width":1536, "height":864}
1765444222384,CameraCapture,8576195935345713263,frame_captured,57643582,{"width":1536, "height":864}
1765444222451,CameraCapture,8576195935345713263,frame_captured,57643649,{"width":1536, "height":864}
1765444222517,CameraCapture,8576195935345713263,frame_captured,57643716,{"width":1536, "height":864}
1765444222585,CameraCapture,8576195935345713263,frame_captured,57643783,{"width":1536, "height":864}
1765444222652,CameraCapture,8576195935345713263,frame_captured,57643851,{"width":1536, "height":864}
1765444222721,CameraCapture,8576195935345713263,frame_captured,57643918,{"width":1536, "height":864}
1765444222786,CameraCapture,8576195935345713263,frame_captured,57643985,{"width":1536, "height":864}
1765444222854,CameraCapture,8576195935345713263,frame_captured,57644052,{"width":1536, "height":864}
1765444222872,CameraCapture,7167024112915684369,PerformanceMetrics,0,{"p50_latency_ms":2.000,"p95_latency_ms":0.000,"p99_latency_ms":0.000,"average_fps":1466.667,"total_frames_processed":154,"average_latency_ms":0.682}
1765444222921,CameraCapture,8576195935345713263,frame_captured,57644119,{"width":1536, "height":864}
1765444222988,CameraCapture,8576195935345713263,frame_captured,57644186,{"width":1536, "height":864}
1765444223054,CameraCapture,8576195935345713263,frame_captured,57644253,{"width":1536, "height":864}
1765444223124,CameraCapture,8576195935345713263,frame_captured,57644320,{"width":1536, "height":864}
1765444223190,CameraCapture,8576195935345713263,frame_captured,57644387,{"width":1536, "height":864}
1765444223256,CameraCapture,8576195935345713263,frame_captured,57644454,{"width":1536, "height":864}
1765444223322,CameraCapture,8576195935345713263,frame_captured,57644522,{"width":1536, "height":864}
1765444223391,CameraCapture,8576195935345713263,frame_captured,57644589,{"width":1536, "height":864}
1765444223457,CameraCapture,8576195935345713263,frame_captured,57644656,{"width":1536, "height":864}
1765444223525,CameraCapture,8576195935345713263,frame_captured,57644723,{"width":1536, "height":864}
1765444223591,CameraCapture,8576195935345713263,frame_captured,57644790,{"width":1536, "height":864}
1765444223659,CameraCapture,8576195935345713263,frame_captured,57644857,{"width":1536, "height":864}
1765444223726,CameraCapture,8576195935345713263,frame_captured,57644924,{"width":1536, "height":864}
1765444223793,CameraCapture,8576195935345713263,frame_captured,57644991,{"width":1536, "height":864}
1765444223859,CameraCapture,8576195935345713263,frame_captured,57645058,{"width":1536, "height":864}
1765444223927,CameraCapture,8576195935345713263,frame_captured,57645125,{"width":1536, "height":864}
1765444223994,CameraCapture,8576195935345713263,frame_captured,57645193,{"width":1536, "height":864}
1765444224061,CameraCapture,8576195935345713263,frame_captured,57645260,{"width":1536, "height":864}
1765444224128,CameraCapture,8576195935345713263,frame_captured,57645327,{"width":1536, "height":864}
1765444224196,CameraCapture,8576195935345713263,frame_captured,57645394,{"width":1536, "height":864}
1765444224263,CameraCapture,8576195935345713263,frame_captured,57645461,{"width":1536, "height":864}
1765444224330,CameraCapture,8576195935345713263,frame_captured,57645528,{"width":1536, "height":864}
1765444224396,CameraCapture,8576195935345713263,frame_captured,57645595,{"width":1536, "height":864}
1765444224465,CameraCapture,8576195935345713263,frame_captured,57645662,{"width":1536, "height":864}
1765444224531,CameraCapture,8576195935345713263,frame_captured,57645729,{"width":1536, "height":864}
1765444224598,CameraCapture,8576195935345713263,frame_captured,57645796,{"width":1536, "height":864}
1765444224664,CameraCapture,8576195935345713263,frame_captured,57645864,{"width":1536, "height":864}
1765444224733,CameraCapture,8576195935345713263,frame_captured,57645931,{"width":1536, "height":864}
1765444224799,CameraCapture,8576195935345713263,frame_captured,57645998,{"width":1536, "height":864}
1765444224866,CameraCapture,8576195935345713263,frame_captured,57646065,{"width":1536, "height":864}
1765444224933,CameraCapture,8576195935345713263,frame_captured,57646132,{"width":1536, "height":864}
1765444225001,CameraCapture,8576195935345713263,frame_captured,57646199,{"width":1536, "height":864}
1765444225068,CameraCapture,8576195935345713263,frame_captured,57646266,{"width":1536, "height":864}
1765444225135,CameraCapture,8576195935345713263,frame_captured,57646333,{"width":1536, "height":864}
1765444225201,CameraCapture,8576195935345713263,frame_captured,57646400,{"width":1536, "height":864}
1765444225270,CameraCapture,8576195935345713263,frame_captured,57646467,{"width":1536, "height":864}
1765444225336,CameraCapture,8576195935345713263,frame_captured,57646534,{"width":1536, "height":864}
1765444225403,CameraCapture,8576195935345713263,frame_captured,57646602,{"width":1536, "height":864}
1765444225470,CameraCapture,8576195935345713263,frame_captured,57646669,{"width":1536, "height":864}
1765444225538,CameraCapture,8576195935345713263,frame_captured,57646736,{"width":1536, "height":864}
1765444225605,CameraCapture,8576195935345713263,frame_captured,57646803,{"width":1536, "height":864}
1765444225672,CameraCapture,8576195935345713263,frame_captured,57646870,{"width":1536, "height":864}
1765444225739,CameraCapture,8576195935345713263,frame_captured,57646937,{"width":1536, "height":864}
1765444225806,CameraCapture,8576195935345713263,frame_captured,57647004,{"width":1536, "height":864}
1765444225873,CameraCapture,8576195935345713263,frame_captured,57647071,{"width":1536, "height":864}
1765444225940,CameraCapture,8576195935345713263,frame_captured,57647138,{"width":1536, "height":864}
1765444226008,CameraCapture,8576195935345713263,frame_captured,57647205,{"width":1536, "height":864}
1765444226075,CameraCapture,8576195935345713263,frame_captured,57647273,{"width":1536, "height":864}
1765444226141,CameraCapture,8576195935345713263,frame_captured,57647340,{"width":1536, "height":864}
1765444226209,CameraCapture,8576195935345713263,frame_captured,57647407,{"width":1536, "height":864}
1765444226275,CameraCapture,8576195935345713263,frame_captured,57647474,{"width":1536, "height":864}
1765444226343,CameraCapture,8576195935345713263,frame_captured,57647541,{"width":1536, "height":864}
1765444226410,CameraCapture,8576195935345713263,frame_captured,57647608,{"width":1536, "height":864}
1765444226477,CameraCapture,8576195935345713263,frame_captured,57647675,{"width":1536, "height":864}
1765444226543,CameraCapture,8576195935345713263,frame_captured,57647742,{"width":1536, "height":864}
1765444226611,CameraCapture,8576195935345713263,frame_captured,57647809,{"width":1536, "height":864}
1765444226678,CameraCapture,8576195935345713263,frame_captured,57647876,{"width":1536, "height":864}
1765444226745,CameraCapture,8576195935345713263,frame_captured,57647944,{"width":1536, "height":864}
1765444226813,CameraCapture,8576195935345713263,frame_captured,57648011,{"width":1536, "height":864}
1765444226880,CameraCapture,8576195935345713263,frame_captured,57648078,{"width":1536, "height":864}
1765444226946,CameraCapture,8576195935345713263,frame_captured,57648145,{"width":1536, "height":864}
1765444227015,CameraCapture,8576195935345713263,frame_captured,57648212,{"width":1536, "height":864}
1765444227080,CameraCapture,8576195935345713263,frame_captured,57648279,{"width":1536, "height":864}
1765444227148,CameraCapture,8576195935345713263,frame_captured,57648346,{"width":1536, "height":864}
1765444227215,CameraCapture,8576195935345713263,frame_captured,57648413,{"width":1536, "height":864}
1765444227282,CameraCapture,8576195935345713263,frame_captured,57648480,{"width":1536, "height":864}
1765444227349,CameraCapture,8576195935345713263,frame_captured,57648547,{"width":1536, "height":864}
1765444227416,CameraCapture,8576195935345713263,frame_captured,57648614,{"width":1536, "height":864}
1765444227484,CameraCapture,8576195935345713263,frame_captured,57648682,{"width":1536, "height":864}
1765444227550,CameraCapture,8576195935345713263,frame_captured,57648749,{"width":1536, "height":864}
1765444227618,CameraCapture,8576195935345713263,frame_captured,57648816,{"width":1536, "height":864}
1765444227685,CameraCapture,8576195935345713263,frame_captured,57648883,{"width":1536, "height":864}
1765444227752,CameraCapture,8576195935345713263,frame_captured,57648950,{"width":1536, "height":864}
1765444227820,CameraCapture,8576195935345713263,frame_captured,57649017,{"width":1536, "height":864}
1765444227886,CameraCapture,8576195935345713263,frame_captured,57649084,{"width":1536, "height":864}
1765444227906,CameraCapture,7167024112915684369,PerformanceMetrics,0,{"p50_latency_ms":0.000,"p95_latency_ms":1765444227620041216.000,"p99_latency_ms":1765444227620044544.000,"average_fps":2180.952,"total_frames_processed":229,"average_latency_ms":0.459}
1765444227953,CameraCapture,8576195935345713263,frame_captured,57649151,{"width":1536, "height":864}
1765444228020,CameraCapture,8576195935345713263,frame_captured,57649218,{"width":1536, "height":864}
1765444228089,CameraCapture,8576195935345713263,frame_captured,57649285,{"width":1536, "height":864}
1765444228153,CameraCapture,8576195935345713263,frame_captured,57649353,{"width":1536, "height":864}
1765444228222,CameraCapture,8576195935345713263,frame_captured,57649420,{"width":1536, "height":864}
1765444228288,CameraCapture,8576195935345713263,frame_captured,57649487,{"width":1536, "height":864}
1765444228356,CameraCapture,8576195935345713263,frame_captured,57649554,{"width":1536, "height":864}
1765444228423,CameraCapture,8576195935345713263,frame_captured,57649621,{"width":1536, "height":864}
1765444228491,CameraCapture,8576195935345713263,frame_captured,57649688,{"width":1536, "height":864}
1765444228557,CameraCapture,8576195935345713263,frame_captured,57649755,{"width":1536, "height":864}
1765444228625,CameraCapture,8576195935345713263,frame_captured,57649822,{"width":1536, "height":864}
1765444228690,CameraCapture,8576195935345713263,frame_captured,57649889,{"width":1536, "height":864}
1765444228758,CameraCapture,8576195935345713263,frame_captured,57649956,{"width":1536, "height":864}
1765444228825,CameraCapture,8576195935345713263,frame_captured,57650024,{"width":1536, "height":864}
1765444228893,CameraCapture,8576195935345713263,frame_captured,57650091,{"width":1536, "height":864}
1765444228960,CameraCapture,8576195935345713263,frame_captured,57650158,{"width":1536, "height":864}
1765444229027,CameraCapture,8576195935345713263,frame_captured,57650225,{"width":1536, "height":864}
1765444229094,CameraCapture,8576195935345713263,frame_captured,57650292,{"width":1536, "height":864}
1765444229161,CameraCapture,8576195935345713263,frame_captured,57650359,{"width":1536, "height":864}
1765444229227,CameraCapture,8576195935345713263,frame_captured,57650426,{"width":1536, "height":864}
1765444229296,CameraCapture,8576195935345713263,frame_captured,57650493,{"width":1536, "height":864}
1765444229362,CameraCapture,8576195935345713263,frame_captured,57650560,{"width":1536, "height":864}
1765444229429,CameraCapture,8576195935345713263,frame_captured,57650627,{"width":1536, "height":864}
1765444229495,CameraCapture,8576195935345713263,frame_captured,57650695,{"width":1536, "height":864}
1765444229565,CameraCapture,8576195935345713263,frame_captured,57650762,{"width":1536, "height":864}
1765444229630,CameraCapture,8576195935345713263,frame_captured,57650829,{"width":1536, "height":864}
1765444229697,CameraCapture,8576195935345713263,frame_captured,57650896,{"width":1536, "height":864}
1765444229765,CameraCapture,8576195935345713263,frame_captured,57650963,{"width":1536, "height":864}
1765444229832,CameraCapture,8576195935345713263,frame_captured,57651030,{"width":1536, "height":864}
1765444229899,CameraCapture,8576195935345713263,frame_captured,57651097,{"width":1536, "height":864}
1765444229966,CameraCapture,8576195935345713263,frame_captured,57651164,{"width":1536, "height":864}
1765444230032,CameraCapture,8576195935345713263,frame_captured,57651231,{"width":1536, "height":864}
1765444230101,CameraCapture,8576195935345713263,frame_captured,57651298,{"width":1536, "height":864}
1765444230167,CameraCapture,8576195935345713263,frame_captured,57651365,{"width":1536, "height":864}
1765444230235,CameraCapture,8576195935345713263,frame_captured,57651433,{"width":1536, "height":864}
1765444230301,CameraCapture,8576195935345713263,frame_captured,57651500,{"width":1536, "height":864}
1765444230369,CameraCapture,8576195935345713263,frame_captured,57651567,{"width":1536, "height":864}
1765444230436,CameraCapture,8576195935345713263,frame_captured,57651634,{"width":1536, "height":864}
1765444230503,CameraCapture,8576195935345713263,frame_captured,57651701,{"width":1536, "height":864}
1765444230569,CameraCapture,8576195935345713263,frame_captured,57651768,{"width":1536, "height":864}
1765444230638,CameraCapture,8576195935345713263,frame_captured,57651835,{"width":1536, "height":864}
1765444230704,CameraCapture,8576195935345713263,frame_captured,57651902,{"width":1536, "height":864}
1765444230771,CameraCapture,8576195935345713263,frame_captured,57651969,{"width":1536, "height":864}
1765444230837,CameraCapture,8576195935345713263,frame_captured,57652036,{"width":1536, "height":864}
1765444230906,CameraCapture,8576195935345713263,frame_captured,57652104,{"width":1536, "height":864}
1765444230973,CameraCapture,8576195935345713263,frame_captured,57652171,{"width":1536, "height":864}
1765444231039,CameraCapture,8576195935345713263,frame_captured,57652238,{"width":1536, "height":864}
1765444231106,CameraCapture,8576195935345713263,frame_captured,57652305,{"width":1536, "height":864}
1765444231174,CameraCapture,8576195935345713263,frame_captured,57652372,{"width":1536, "height":864}
1765444231241,CameraCapture,8576195935345713263,frame_captured,57652439,{"width":1536, "height":864}
1765444231312,CameraCapture,8576195935345713263,frame_captured,57652506,{"width":1536, "height":864}
1765444231374,CameraCapture,8576195935345713263,frame_captured,57652573,{"width":1536, "height":864}
1765444231442,CameraCapture,8576195935345713263,frame_captured,57652640,{"width":1536, "height":864}
1765444231509,CameraCapture,8576195935345713263,frame_captured,57652707,{"width":1536, "height":864}
1765444231576,CameraCapture,8576195935345713263,frame_captured,57652775,{"width":1536, "height":864}
1765444231643,CameraCapture,8576195935345713263,frame_captured,57652842,{"width":1536, "height":864}
1765444231711,CameraCapture,8576195935345713263,frame_captured,57652909,{"width":1536, "height":864}
1765444231779,CameraCapture,8576195935345713263,frame_captured,57652976,{"width":1536, "height":864}
1765444231845,CameraCapture,8576195935345713263,frame_captured,57653043,{"width":1536, "height":864}
1765444231911,CameraCapture,8576195935345713263,frame_captured,57653110,{"width":1536, "height":864}
1765444231979,CameraCapture,8576195935345713263,frame_captured,57653177,{"width":1536, "height":864}
1765444232046,CameraCapture,8576195935345713263,frame_captured,57653244,{"width":1536, "height":864}
1765444232113,CameraCapture,8576195935345713263,frame_captured,57653311,{"width":1536, "height":864}
1765444232179,CameraCapture,8576195935345713263,frame_captured,57653378,{"width":1536, "height":864}
1765444232247,CameraCapture,8576195935345713263,frame_captured,57653445,{"width":1536, "height":864}
1765444232314,CameraCapture,8576195935345713263,frame_captured,57653513,{"width":1536, "height":864}
1765444232382,CameraCapture,8576195935345713263,frame_captured,57653580,{"width":1536, "height":864}
1765444232448,CameraCapture,8576195935345713263,frame_captured,57653647,{"width":1536, "height":864}
1765444232516,CameraCapture,8576195935345713263,frame_captured,57653714,{"width":1536, "height":864}
1765444232583,CameraCapture,8576195935345713263,frame_captured,57653781,{"width":1536, "height":864}
1765444232650,CameraCapture,8576195935345713263,frame_captured,57653848,{"width":1536, "height":864}
1765444232716,CameraCapture,8576195935345713263,frame_captured,57653915,{"width":1536, "height":864}
1765444232784,CameraCapture,8576195935345713263,frame_captured,57653982,{"width":1536, "height":864}
1765444232851,CameraCapture,8576195935345713263,frame_captured,57654049,{"width":1536, "height":864}
1765444232918,CameraCapture,8576195935345713263,frame_captured,57654116,{"width":1536, "height":864}
1765444232938,CameraCapture,7167024112915684369,PerformanceMetrics,0,{"p50_latency_ms":1065353216.000,"p95_latency_ms":7358939198603671552.000,"p99_latency_ms":0.000,"average_fps":2738.739,"total_frames_processed":304,"average_latency_ms":0.365}
1765444232984,CameraCapture,8576195935345713263,frame_captured,57654184,{"width":1536, "height":864}
