produced_ts_epoch_ms,call_ts_epoch_ms,module,event,thread_id,cam_frame_id,cam_exposure_ms,cam_isp_latency_ms,cam_buffer_usage_percent,image_proc_ms,tpu_inference_ms,tpu_temp_c,tpu_model_score,tpu_class_id,logic_target_dist_m,logic_ballistic_drop_m,logic_windage_m,logic_servo_x_cmd,logic_servo_y_cmd,logic_solution_time_ms,enc_process_ms,enc_bitrate_mbps,enc_queue_depth,sys_cpu_temp_c,sys_cpu_usage_pct,sys_ram_usage_pct,sys_voltage_v
693,577,Logic,frame_complete,-184651085846164498,0,7,0.743883,0.666667,3,36,0,0.682344,13,0,0,0,0.5,0.5,0,0,0,0,55.65,24.5283,63.5268,0
699,457,ImageProcessor_Viz,frame_processed,0,0,7,0.335201,NaN,19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
708,466,ImageProcessor_Viz,frame_processed,0,1,7,0.33009,NaN,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
716,473,CameraCapture,frame_captured,0,4,7,0.198018,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
717,475,ImageProcessor_TPU,frame_processed,0,4,7,0.838069,4.66667,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
718,476,InferenceEngine,inference_complete,0,1,NaN,NaN,NaN,1,25.067,0,0.611757,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
719,607,Logic,frame_complete,-184651085846164498,1,7,0.783526,1.33333,1,25,0,0.611757,13,0,0,0,0.5,0.5,0,0,0,0,55.65,24.5283,63.5268,0
719,477,ImageProcessor_Viz,frame_processed,0,2,7,0.328942,NaN,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
727,485,ImageProcessor_Viz,frame_processed,0,3,7,0.390626,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
735,493,ImageProcessor_Viz,frame_processed,0,4,7,0.394033,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
742,499,CameraCapture,frame_captured,0,5,7,0.171051,5.66667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
742,500,InferenceEngine,inference_complete,0,2,NaN,NaN,NaN,0,23.192,0,0.647051,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
742,640,Logic,frame_complete,-184651085846164498,2,7,0.762861,2,0,24,0,0.647051,13,0,0,0,0.5,0.5,0,0,0,0,55.65,24.5283,63.5268,0
743,501,ImageProcessor_TPU,frame_processed,0,5,7,0.858712,6,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
749,507,ImageProcessor_Viz,frame_processed,0,5,7,0.421423,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
762,520,InferenceEngine,inference_complete,0,3,NaN,NaN,NaN,0,19.944,0,0.713717,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
762,676,Logic,frame_complete,-184651085846164498,3,7,0.882775,3.33333,0,20,0,0.713717,13,0,0,0,0.5,0.5,0,0,0,0,55.65,24.5283,63.5268,0
772,530,CameraCapture,frame_captured,0,6,7,0.156527,6.33333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
774,531,ImageProcessor_TPU,frame_processed,0,6,7,0.76504,7,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
781,539,ImageProcessor_Viz,frame_processed,0,6,7,0.342849,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
782,540,InferenceEngine,inference_complete,0,4,NaN,NaN,NaN,1,19.21,0,0.647051,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
782,716,Logic,frame_complete,-184651085846164498,4,7,0.838069,4.66667,1,19,0,0.647051,13,0,0,0,0.5,0.5,0,0,0,0,55.65,24.5283,63.5268,0
801,559,InferenceEngine,inference_complete,0,5,NaN,NaN,NaN,1,18.723,0,0.713717,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
801,742,Logic,frame_complete,-184651085846164498,5,7,0.858712,6,1,19,0,0.713717,13,0,0,0,0.5,0.5,0,0,0,0,55.65,24.5283,63.5268,0
805,563,CameraCapture,frame_captured,0,7,7,0.241783,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
806,564,ImageProcessor_TPU,frame_processed,0,7,7,0.877001,7.66667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
813,571,ImageProcessor_Viz,frame_processed,0,7,7,0.350923,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
820,578,InferenceEngine,inference_complete,0,6,NaN,NaN,NaN,1,19.38,0,0.682344,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
821,772,Logic,frame_complete,-184651085846164498,6,7,0.76504,7,1,19,0,0.682344,13,0,0,0,0.5,0.5,0,0,0,0,55.65,24.5283,63.5268,0
839,597,InferenceEngine,inference_complete,0,7,NaN,NaN,NaN,0,18.574,0,0.713717,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
839,805,Logic,frame_complete,-184651085846164498,7,7,0.877001,7.66667,0,18,0,0.713717,13,0,0,0,0.5,0.5,0,0,0,0,55.65,24.5283,63.5268,0
840,598,CameraCapture,frame_captured,0,8,7,0.163524,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
841,599,ImageProcessor_TPU,frame_processed,0,8,7,1.07476,8.66667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
847,605,ImageProcessor_Viz,frame_processed,0,8,7,0.324016,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
861,619,InferenceEngine,inference_complete,0,8,NaN,NaN,NaN,0,19.506,0,0.611757,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
861,840,Logic,frame_complete,-184651085846164498,8,7,1.07476,8.66667,0,20,0,0.611757,13,0,0,0,0.5,0.5,0,0,0,0,55.65,24.5283,63.5268,0
872,630,CameraCapture,frame_captured,0,9,7,0.230654,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
873,631,ImageProcessor_TPU,frame_processed,0,9,7,0.826483,9.66667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
880,638,ImageProcessor_Viz,frame_processed,0,9,7,0.343312,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
893,651,InferenceEngine,inference_complete,0,9,NaN,NaN,NaN,0,19.728,0,0.682344,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
894,872,Logic,frame_complete,-184651085846164498,9,7,0.826483,9.66667,0,19,0,0.682344,13,0,0,0,0.5,0.5,0,0,0,0,55.65,24.5283,63.5268,0
905,663,CameraCapture,frame_captured,0,10,7,0.227727,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
906,664,ImageProcessor_TPU,frame_processed,0,10,7,0.950888,10.6667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
912,670,ImageProcessor_Viz,frame_processed,0,10,7,0.34096,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
926,684,InferenceEngine,inference_complete,0,10,NaN,NaN,NaN,0,19.295,0,0.647051,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
926,905,Logic,frame_complete,-184651085846164498,10,7,0.950888,10.6667,0,20,0,0.647051,13,0,0,0,0.5,0.5,0,0,0,0,55.65,24.5283,63.5268,0
938,696,CameraCapture,frame_captured,0,11,7,0.137648,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
939,697,ImageProcessor_TPU,frame_processed,0,11,7,0.740754,11.6667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
945,703,ImageProcessor_Viz,frame_processed,0,11,7,0.330146,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
959,717,InferenceEngine,inference_complete,0,11,NaN,NaN,NaN,0,19.407,0,0.682344,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
959,938,Logic,frame_complete,-184651085846164498,11,7,0.740754,11.6667,0,20,0,0.682344,13,0,0,0,0.5,0.5,0,0,0,0,55.65,24.5283,63.5268,0
971,729,CameraCapture,frame_captured,0,12,7,0.14314,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
973,731,ImageProcessor_TPU,frame_processed,0,12,7,0.758413,12.6667,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
979,737,ImageProcessor_Viz,frame_processed,0,12,7,0.332849,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
992,750,InferenceEngine,inference_complete,0,12,NaN,NaN,NaN,1,19.225,0,0.713717,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
992,972,Logic,frame_complete,-184651085846164498,12,7,0.758413,12.6667,1,19,0,0.713717,13,0,0,0,0.5,0.5,0,0,0,0,55.65,24.5283,63.5268,0
1005,763,CameraCapture,frame_captured,0,13,7,0.141685,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1006,764,ImageProcessor_TPU,frame_processed,0,13,7,0.741495,13.6667,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1013,771,ImageProcessor_Viz,frame_processed,0,13,7,0.35096,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1026,784,InferenceEngine,inference_complete,0,13,NaN,NaN,NaN,1,19.111,0,0.745089,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1026,1005,Logic,frame_complete,-184651085846164498,13,7,0.741495,13.6667,1,19,0,0.745089,13,0,0,0,0.5,0.5,0,0,0,0,55.65,24.5283,63.5268,0
1038,796,CameraCapture,frame_captured,0,14,7,0.142645,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1039,797,ImageProcessor_TPU,frame_processed,0,14,7,0.742233,14.6667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1046,804,ImageProcessor_Viz,frame_processed,0,14,7,0.343461,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1059,817,InferenceEngine,inference_complete,0,14,NaN,NaN,NaN,0,19.154,0,0.772539,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1059,1038,Logic,frame_complete,-184651085846164498,14,7,0.742233,14.6667,0,20,0,0.772539,13,0,0,0,0.5,0.5,0,0,0,0,55.65,24.5283,63.5268,0
1071,829,CameraCapture,frame_captured,0,15,7,0.144343,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1073,830,ImageProcessor_TPU,frame_processed,0,15,7,0.72219,15.6667,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1079,837,ImageProcessor_Viz,frame_processed,0,15,7,0.342035,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1092,850,InferenceEngine,inference_complete,0,15,NaN,NaN,NaN,1,19.071,0,0.682344,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1092,1071,Logic,frame_complete,-184651085846164498,15,7,0.72219,15.6667,1,19,0,0.682344,13,0,0,0,0.5,0.5,0,0,0,0,55.65,24.5283,63.5268,0
1105,863,CameraCapture,frame_captured,0,16,7,0.13665,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1106,864,ImageProcessor_TPU,frame_processed,0,16,7,0.782793,16.6667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1112,870,ImageProcessor_Viz,frame_processed,0,16,7,0.346609,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1125,883,InferenceEngine,inference_complete,0,16,NaN,NaN,NaN,0,19.03,0,0.647051,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1125,1105,Logic,frame_complete,-184651085846164498,16,7,0.782793,16.6667,0,19,0,0.647051,13,0,0,0,0.5,0.5,0,0,0,0,55.65,24.5283,63.5268,0
1138,896,CameraCapture,frame_captured,0,17,7,0.161548,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1140,898,ImageProcessor_TPU,frame_processed,0,17,7,1.09195,17.6667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1146,904,ImageProcessor_Viz,frame_processed,0,17,7,0.341923,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1160,918,InferenceEngine,inference_complete,0,17,NaN,NaN,NaN,0,19.55,0,0.745089,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1160,1139,Logic,frame_complete,-184651085846164498,17,7,1.09195,17.6667,0,20,0,0.745089,13,0,0,0,0.5,0.5,0,0,0,0,55.65,24.5283,63.5268,0
1171,929,CameraCapture,frame_captured,0,18,7,0.148989,18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1172,930,ImageProcessor_TPU,frame_processed,0,18,7,0.856187,18.6667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1179,937,ImageProcessor_Viz,frame_processed,0,18,7,0.334441,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1192,950,InferenceEngine,inference_complete,0,18,NaN,NaN,NaN,0,19.357,0,0.713717,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1192,1171,Logic,frame_complete,-184651085846164498,18,7,0.856187,18.6667,0,19,0,0.713717,13,0,0,0,0.5,0.5,0,0,0,0,55.65,24.5283,63.5268,0
1205,963,CameraCapture,frame_captured,0,19,7,0.226797,19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1206,964,ImageProcessor_TPU,frame_processed,0,19,7,0.878421,19.6667,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1212,970,ImageProcessor_Viz,frame_processed,0,19,7,0.350683,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1225,983,InferenceEngine,inference_complete,0,19,NaN,NaN,NaN,1,19.086,0,0.682344,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1225,1205,Logic,frame_complete,-184651085846164498,19,7,0.878421,19.6667,1,19,0,0.682344,13,0,0,0,0.5,0.5,0,0,0,0,55.65,24.5283,63.5268,0
1238,996,CameraCapture,frame_captured,0,20,7,0.231271,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1239,997,ImageProcessor_TPU,frame_processed,0,20,7,1.08791,20.6667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1245,1003,ImageProcessor_Viz,frame_processed,0,20,7,0.353182,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1259,1017,InferenceEngine,inference_complete,0,20,NaN,NaN,NaN,0,19.731,0,0.611757,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1260,1238,Logic,frame_complete,-184651085846164498,20,7,1.08791,20.6667,0,19,0,0.611757,13,0,0,0,0.5,0.5,0,0,0,0,55.65,24.5283,63.5268,0
1273,1031,CameraCapture,frame_captured,0,21,7,0.142364,21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1274,1032,ImageProcessor_TPU,frame_processed,0,21,7,0.744415,21.6667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1280,1038,ImageProcessor_Viz,frame_processed,0,21,7,0.332813,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1293,1051,InferenceEngine,inference_complete,0,21,NaN,NaN,NaN,0,19.188,0,0.745089,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1293,1273,Logic,frame_complete,-184651085846164498,21,7,0.744415,21.6667,0,19,0,0.745089,13,0,0,0,0.5,0.5,0,0,0,0,55.65,24.5283,63.5268,0
1305,1063,CameraCapture,frame_captured,0,22,7,0.153129,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1306,1064,ImageProcessor_TPU,frame_processed,0,22,7,0.765809,22.6667,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1312,1070,ImageProcessor_Viz,frame_processed,0,22,7,0.330738,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325,1083,InferenceEngine,inference_complete,0,22,NaN,NaN,NaN,1,19.062,0,0.682344,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325,1305,Logic,frame_complete,-184651085846164498,22,7,0.765809,22.6667,1,19,0,0.682344,13,0,0,0,0.5,0.5,0,0,0,0,55.65,24.5283,63.5268,0
1338,1096,CameraCapture,frame_captured,0,23,7,0.144234,23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1339,1097,ImageProcessor_TPU,frame_processed,0,23,7,0.760489,23.6667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1345,1103,ImageProcessor_Viz,frame_processed,0,23,7,0.334794,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1358,1116,InferenceEngine,inference_complete,0,23,NaN,NaN,NaN,0,19.053,0,0.745089,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1358,1338,Logic,frame_complete,-184651085846164498,23,7,0.760489,23.6667,0,19,0,0.745089,13,0,0,0,0.5,0.5,0,0,0,0,55.65,24.5283,63.5268,0
1371,1129,CameraCapture,frame_captured,0,24,7,0.140486,24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1372,1130,ImageProcessor_TPU,frame_processed,0,24,7,0.831202,24.6667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1379,1137,ImageProcessor_Viz,frame_processed,0,24,7,0.333683,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1392,1150,InferenceEngine,inference_complete,0,24,NaN,NaN,NaN,0,19.24,0,0.745089,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1392,1371,Logic,frame_complete,-184651085846164498,24,7,0.831202,24.6667,0,19,0,0.745089,13,0,0,0,0.5,0.5,0,0,0,0,55.65,24.5283,63.5268,0
1405,1163,CameraCapture,frame_captured,0,25,7,0.15703,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1406,1164,ImageProcessor_TPU,frame_processed,0,25,7,0.838543,25.6667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1413,1171,ImageProcessor_Viz,frame_processed,0,25,7,0.33435,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1426,1184,InferenceEngine,inference_complete,0,25,NaN,NaN,NaN,0,19.07,0,0.713717,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1426,1405,Logic,frame_complete,-184651085846164498,25,7,0.838543,25.6667,0,19,0,0.713717,13,0,0,0,0.5,0.5,0,0,0,0,55.65,24.5283,63.5268,0
1438,1196,CameraCapture,frame_captured,0,26,7,0.138306,26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
