produced_ts_epoch_ms,module,thread_id,event,call_ts_epoch_ms,camera_frame_id,camera_width,camera_height,camera_exposure_ms,camera_copy_time_ms,tpu_inference_ms,tpu_input_w,tpu_input_h,tpu_temp_c,encoder_encode_ms,encoder_total_encoded_frames,encoder_average_fps,logic_metric_ballistics,logic_metric_hit_scan,logic_metric_servo_actuation,sysmon_cpu_temp_c,sysmon_cpu_usage_percent,sysmon_mem_usage_percent,p50_latency_ms,p95_latency_ms,p99_latency_ms,average_fps,total_frames_processed_or_inferences,average_latency_ms,details
1765570260083,LogicModule,-4145523582174575317,logic_cycle_done,1765570260075,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,393,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765570260124,LogicModule,-4145523582174575317,logic_cycle_done,1765570260123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,394,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765570260176,LogicModule,-4145523582174575317,logic_cycle_done,1765570260172,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,395,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765570260217,LogicModule,-4145523582174575317,logic_cycle_done,1765570260211,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,396,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765570260268,LogicModule,-4145523582174575317,logic_cycle_done,1765570260260,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,397,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765570260309,LogicModule,-4145523582174575317,logic_cycle_done,1765570260299,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,398,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765570260341,LogicModule,-4145523582174575317,logic_cycle_done,1765570260337,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,399,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765570260392,LogicModule,-4145523582174575317,logic_cycle_done,1765570260386,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,400,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765570260435,LogicModule,-4145523582174575317,logic_cycle_done,1765570260434,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,401,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765570260477,LogicModule,-4145523582174575317,logic_cycle_done,1765570260473,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,402,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765570260528,LogicModule,-4145523582174575317,logic_cycle_done,1765570260521,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,403,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765570260569,LogicModule,-4145523582174575317,logic_cycle_done,1765570260559,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,404,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765570260610,LogicModule,-4145523582174575317,logic_cycle_done,1765570260608,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,405,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765570260661,LogicModule,-4145523582174575317,logic_cycle_done,1765570260656,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,406,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765570260703,LogicModule,-4145523582174575317,logic_cycle_done,1765570260694,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,407,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765570260745,LogicModule,-4145523582174575317,logic_cycle_done,1765570260742,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,408,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765570260786,LogicModule,-4145523582174575317,logic_cycle_done,1765570260782,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,409,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765570260838,LogicModule,-4145523582174575317,logic_cycle_done,1765570260830,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,410,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765570260879,LogicModule,-4145523582174575317,logic_cycle_done,1765570260869,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,411,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765570260920,LogicModule,-4145523582174575317,logic_cycle_done,1765570260918,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,412,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765570260972,LogicModule,-4145523582174575317,logic_cycle_done,1765570260966,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,413,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765570261013,LogicModule,-4145523582174575317,logic_cycle_done,1765570261004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,414,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,
