produced_ts_epoch_ms,module,thread_id,event,call_ts_epoch_ms,camera_frame_id,camera_width,camera_height,camera_exposure_ms,camera_copy_time_ms,tpu_inference_ms,tpu_input_w,tpu_input_h,tpu_temp_c,encoder_encode_ms,encoder_total_encoded_frames,encoder_average_fps,logic_metric_ballistics,logic_metric_hit_scan,logic_metric_servo_actuation,sysmon_cpu_temp_c,sysmon_cpu_usage_percent,sysmon_mem_usage_percent,p50_latency_ms,p95_latency_ms,p99_latency_ms,average_fps,total_frames_processed_or_inferences,average_latency_ms,details
1765653875808,LogicModule,8078524183397708201,logic_cycle_done,1765653875803,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653875858,LogicModule,8078524183397708201,logic_cycle_done,1765653875851,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653876313,LogicModule,8078524183397708201,logic_cycle_done,1765653876304,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653876354,LogicModule,8078524183397708201,logic_cycle_done,1765653876352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653876404,LogicModule,8078524183397708201,logic_cycle_done,1765653876400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653876465,LogicModule,8078524183397708201,logic_cycle_done,1765653876458,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,6,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653876515,LogicModule,8078524183397708201,logic_cycle_done,1765653876507,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,7,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653876555,LogicModule,8078524183397708201,logic_cycle_done,1765653876555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,8,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653876606,LogicModule,8078524183397708201,logic_cycle_done,1765653876603,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,9,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653876666,LogicModule,8078524183397708201,logic_cycle_done,1765653876659,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,10,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,
