produced_ts_epoch_ms,module,thread_id,event,call_ts_epoch_ms,camera_frame_id,camera_width,camera_height,camera_exposure_ms,camera_copy_time_ms,tpu_inference_ms,tpu_input_w,tpu_input_h,tpu_temp_c,encoder_encode_ms,encoder_total_encoded_frames,encoder_average_fps,logic_metric_ballistics,logic_metric_hit_scan,logic_metric_servo_actuation,sysmon_cpu_temp_c,sysmon_cpu_usage_percent,sysmon_mem_usage_percent,p50_latency_ms,p95_latency_ms,p99_latency_ms,average_fps,total_frames_processed_or_inferences,average_latency_ms,details
1765653875647,InferenceEngine,3509153649046485793,inference_done,1765653875465,-1,-1,-1,-1,-1,27,300,300,33.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653875679,InferenceEngine,7866907282621523496,inference_done,1765653875498,-1,-1,-1,-1,-1,27,300,300,34.05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653875695,InferenceEngine,3509153649046485793,inference_done,1765653875531,-1,-1,-1,-1,-1,7,300,300,34.05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653875727,InferenceEngine,7866907282621523496,inference_done,1765653875565,-1,-1,-1,-1,-1,7,300,300,33.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653875781,InferenceEngine,8698794975534672436,inference_done,1765653875599,-1,-1,-1,-1,-1,27,300,300,34.05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653875803,InferenceEngine,3509153649046485793,inference_done,1765653875644,-1,-1,-1,-1,-1,7,300,300,34.05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653875851,InferenceEngine,3509153649046485793,inference_done,1765653875691,-1,-1,-1,-1,-1,7,300,300,34.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653875919,InferenceEngine,2256644202183795703,inference_done,1765653875739,-1,-1,-1,-1,-1,27,300,300,34.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653875949,InferenceEngine,3509153649046485793,inference_done,1765653875788,-1,-1,-1,-1,-1,7,300,300,34.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653875997,InferenceEngine,7866907282621523496,inference_done,1765653875839,-1,-1,-1,-1,-1,8,300,300,34.05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653876051,InferenceEngine,8698794975534672436,inference_done,1765653875888,-1,-1,-1,-1,-1,8,300,300,34.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653876098,InferenceEngine,2256644202183795703,inference_done,1765653875939,-1,-1,-1,-1,-1,7,300,300,34.05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653876149,InferenceEngine,8698794975534672436,inference_done,1765653875989,-1,-1,-1,-1,-1,7,300,300,34.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653876199,InferenceEngine,3509153649046485793,inference_done,1765653876040,-1,-1,-1,-1,-1,7,300,300,34.55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653876256,InferenceEngine,2256644202183795703,inference_done,1765653876090,-1,-1,-1,-1,-1,7,300,300,34.05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653876304,InferenceEngine,2256644202183795703,inference_done,1765653876140,-1,-1,-1,-1,-1,7,300,300,34.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653876352,InferenceEngine,2256644202183795703,inference_done,1765653876192,-1,-1,-1,-1,-1,7,300,300,34.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653876400,InferenceEngine,2256644202183795703,inference_done,1765653876241,-1,-1,-1,-1,-1,7,300,300,34.05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653876457,InferenceEngine,2256644202183795703,inference_done,1765653876292,-1,-1,-1,-1,-1,7,300,300,34.05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653876507,InferenceEngine,2256644202183795703,inference_done,1765653876342,-1,-1,-1,-1,-1,8,300,300,34.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653876554,InferenceEngine,2256644202183795703,inference_done,1765653876393,-1,-1,-1,-1,-1,7,300,300,34.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653876603,InferenceEngine,2256644202183795703,inference_done,1765653876443,-1,-1,-1,-1,-1,7,300,300,34.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653876659,InferenceEngine,3509153649046485793,inference_done,1765653876493,-1,-1,-1,-1,-1,7,300,300,34.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653876708,InferenceEngine,3509153649046485793,inference_done,1765653876545,-1,-1,-1,-1,-1,8,300,300,34.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653876756,InferenceEngine,3509153649046485793,inference_done,1765653876594,-1,-1,-1,-1,-1,8,300,300,34.55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653876804,InferenceEngine,3509153649046485793,inference_done,1765653876645,-1,-1,-1,-1,-1,7,300,300,34.05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653876860,InferenceEngine,8698794975534672436,inference_done,1765653876695,-1,-1,-1,-1,-1,7,300,300,34.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653876908,InferenceEngine,8698794975534672436,inference_done,1765653876745,-1,-1,-1,-1,-1,7,300,300,34.55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653876957,InferenceEngine,8698794975534672436,inference_done,1765653876796,-1,-1,-1,-1,-1,8,300,300,34.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653877012,InferenceEngine,7866907282621523496,inference_done,1765653876846,-1,-1,-1,-1,-1,7,300,300,34.05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653877060,InferenceEngine,7866907282621523496,inference_done,1765653876898,-1,-1,-1,-1,-1,7,300,300,34.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653877108,InferenceEngine,7866907282621523496,inference_done,1765653876947,-1,-1,-1,-1,-1,7,300,300,34.05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653877163,InferenceEngine,3509153649046485793,inference_done,1765653876998,-1,-1,-1,-1,-1,7,300,300,34.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653877211,InferenceEngine,3509153649046485793,inference_done,1765653877048,-1,-1,-1,-1,-1,7,300,300,34.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653877259,InferenceEngine,3509153649046485793,inference_done,1765653877099,-1,-1,-1,-1,-1,7,300,300,34.55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653877315,InferenceEngine,2256644202183795703,inference_done,1765653877150,-1,-1,-1,-1,-1,7,300,300,34.55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653877364,InferenceEngine,2256644202183795703,inference_done,1765653877199,-1,-1,-1,-1,-1,8,300,300,34.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1765653877408,InferenceEngine,3509153649046485793,inference_done,1765653877251,-1,-1,-1,-1,-1,7,300,300,34.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
