produced_ts_epoch_ms,module,thread_id,event,call_ts_epoch_ms,custom_data
1765444212757,InferenceEngine,-5075354127384176169,inference_done,57633921,{"inference_ms":24}
1765444212774,InferenceEngine,-5075354127384176169,inference_done,57633955,{"inference_ms":7}
1765444212802,InferenceEngine,-5075354127384176169,inference_done,57633988,{"inference_ms":7}
1765444212839,InferenceEngine,-5075354127384176169,inference_done,57634021,{"inference_ms":6}
1765444212877,InferenceEngine,-5075354127384176169,inference_done,57634055,{"inference_ms":7}
1765444212934,InferenceEngine,-5075354127384176169,inference_done,57634122,{"inference_ms":6}
1765444213002,InferenceEngine,-5075354127384176169,inference_done,57634189,{"inference_ms":6}
1765444213069,InferenceEngine,-5075354127384176169,inference_done,57634256,{"inference_ms":6}
1765444213136,InferenceEngine,-5075354127384176169,inference_done,57634323,{"inference_ms":6}
1765444213205,InferenceEngine,-5075354127384176169,inference_done,57634390,{"inference_ms":6}
1765444213274,InferenceEngine,-5075354127384176169,inference_done,57634457,{"inference_ms":6}
1765444213347,InferenceEngine,-5075354127384176169,inference_done,57634524,{"inference_ms":6}
1765444213404,InferenceEngine,-5075354127384176169,inference_done,57634591,{"inference_ms":6}
1765444213471,InferenceEngine,-5075354127384176169,inference_done,57634658,{"inference_ms":6}
1765444213538,InferenceEngine,-5075354127384176169,inference_done,57634725,{"inference_ms":6}
1765444213606,InferenceEngine,-5075354127384176169,inference_done,57634792,{"inference_ms":6}
1765444213674,InferenceEngine,-5075354127384176169,inference_done,57634860,{"inference_ms":6}
1765444213742,InferenceEngine,-5075354127384176169,inference_done,57634927,{"inference_ms":7}
1765444213810,InferenceEngine,-5075354127384176169,inference_done,57634994,{"inference_ms":7}
1765444213878,InferenceEngine,-5075354127384176169,inference_done,57635061,{"inference_ms":6}
1765444213945,InferenceEngine,-5075354127384176169,inference_done,57635128,{"inference_ms":6}
1765444214013,InferenceEngine,-5075354127384176169,inference_done,57635195,{"inference_ms":6}
1765444214080,InferenceEngine,-5075354127384176169,inference_done,57635262,{"inference_ms":6}
1765444214148,InferenceEngine,-5075354127384176169,inference_done,57635329,{"inference_ms":6}
1765444214215,InferenceEngine,-5075354127384176169,inference_done,57635396,{"inference_ms":6}
1765444214282,InferenceEngine,-5075354127384176169,inference_done,57635463,{"inference_ms":6}
1765444214343,InferenceEngine,-5075354127384176169,inference_done,57635531,{"inference_ms":6}
1765444214411,InferenceEngine,-5075354127384176169,inference_done,57635598,{"inference_ms":7}
1765444214479,InferenceEngine,-5075354127384176169,inference_done,57635665,{"inference_ms":6}
1765444214546,InferenceEngine,-5075354127384176169,inference_done,57635732,{"inference_ms":7}
1765444214614,InferenceEngine,-5075354127384176169,inference_done,57635799,{"inference_ms":6}
1765444214681,InferenceEngine,-5075354127384176169,inference_done,57635866,{"inference_ms":7}
1765444214750,InferenceEngine,-5075354127384176169,inference_done,57635933,{"inference_ms":6}
1765444214817,InferenceEngine,-5075354127384176169,inference_done,57636000,{"inference_ms":6}
1765444214886,InferenceEngine,-5075354127384176169,inference_done,57636067,{"inference_ms":6}
1765444214954,InferenceEngine,-5075354127384176169,inference_done,57636134,{"inference_ms":6}
1765444215021,InferenceEngine,-5075354127384176169,inference_done,57636201,{"inference_ms":6}
1765444215088,InferenceEngine,-5075354127384176169,inference_done,57636269,{"inference_ms":6}
1765444215156,InferenceEngine,-5075354127384176169,inference_done,57636336,{"inference_ms":6}
1765444215223,InferenceEngine,-5075354127384176169,inference_done,57636403,{"inference_ms":6}
1765444215280,InferenceEngine,-5075354127384176169,inference_done,57636470,{"inference_ms":6}
1765444215351,InferenceEngine,-5075354127384176169,inference_done,57636537,{"inference_ms":8}
1765444215418,InferenceEngine,-5075354127384176169,inference_done,57636604,{"inference_ms":6}
1765444215486,InferenceEngine,-5075354127384176169,inference_done,57636671,{"inference_ms":6}
1765444215553,InferenceEngine,-5075354127384176169,inference_done,57636738,{"inference_ms":6}
1765444215620,InferenceEngine,-5075354127384176169,inference_done,57636805,{"inference_ms":6}
1765444215688,InferenceEngine,-5075354127384176169,inference_done,57636872,{"inference_ms":6}
1765444215755,InferenceEngine,-5075354127384176169,inference_done,57636940,{"inference_ms":6}
1765444215823,InferenceEngine,-5075354127384176169,inference_done,57637007,{"inference_ms":6}
1765444215890,InferenceEngine,-5075354127384176169,inference_done,57637074,{"inference_ms":6}
1765444215957,InferenceEngine,-5075354127384176169,inference_done,57637141,{"inference_ms":6}
1765444216026,InferenceEngine,-5075354127384176169,inference_done,57637208,{"inference_ms":6}
1765444216094,InferenceEngine,-5075354127384176169,inference_done,57637275,{"inference_ms":6}
1765444216161,InferenceEngine,-5075354127384176169,inference_done,57637342,{"inference_ms":6}
1765444216228,InferenceEngine,-5075354127384176169,inference_done,57637409,{"inference_ms":6}
1765444216295,InferenceEngine,-5075354127384176169,inference_done,57637476,{"inference_ms":6}
1765444216354,InferenceEngine,-5075354127384176169,inference_done,57637543,{"inference_ms":7}
1765444216431,InferenceEngine,-5075354127384176169,inference_done,57637611,{"inference_ms":6}
1765444216489,InferenceEngine,-5075354127384176169,inference_done,57637678,{"inference_ms":6}
1765444216557,InferenceEngine,-5075354127384176169,inference_done,57637745,{"inference_ms":6}
1765444216624,InferenceEngine,-5075354127384176169,inference_done,57637812,{"inference_ms":6}
1765444216693,InferenceEngine,-5075354127384176169,inference_done,57637879,{"inference_ms":7}
1765444216760,InferenceEngine,-5075354127384176169,inference_done,57637946,{"inference_ms":6}
1765444216828,InferenceEngine,-5075354127384176169,inference_done,57638013,{"inference_ms":6}
1765444216895,InferenceEngine,-5075354127384176169,inference_done,57638080,{"inference_ms":6}
1765444216962,InferenceEngine,-5075354127384176169,inference_done,57638147,{"inference_ms":6}
1765444217030,InferenceEngine,-5075354127384176169,inference_done,57638214,{"inference_ms":7}
1765444217097,InferenceEngine,-5075354127384176169,inference_done,57638282,{"inference_ms":6}
1765444217164,InferenceEngine,-5075354127384176169,inference_done,57638349,{"inference_ms":6}
1765444217231,InferenceEngine,-5075354127384176169,inference_done,57638416,{"inference_ms":6}
1765444217313,InferenceEngine,-5075354127384176169,inference_done,57638483,{"inference_ms":6}
1765444217370,InferenceEngine,-5075354127384176169,inference_done,57638550,{"inference_ms":6}
1765444217428,InferenceEngine,-5075354127384176169,inference_done,57638617,{"inference_ms":7}
1765444217506,InferenceEngine,-5075354127384176169,inference_done,57638684,{"inference_ms":6}
1765444217564,InferenceEngine,-5075354127384176169,inference_done,57638751,{"inference_ms":7}
1765444217631,InferenceEngine,-5075354127384176169,inference_done,57638818,{"inference_ms":6}
1765444217700,InferenceEngine,-5075354127384176169,inference_done,57638885,{"inference_ms":7}
1765444217769,InferenceEngine,-5075354127384176169,inference_done,57638952,{"inference_ms":6}
1765444217837,InferenceEngine,-5075354127384176169,inference_done,57639020,{"inference_ms":7}
1765444217842,InferenceEngine,7167024112915684369,PerformanceMetrics,0,{"p50_latency_ms":6.000,"p95_latency_ms":7.000,"p99_latency_ms":24.000,"average_fps":155.206,"std_dev_ms":2.036,"total_inferences":79}
1765444217904,InferenceEngine,-5075354127384176169,inference_done,57639087,{"inference_ms":6}
1765444217971,InferenceEngine,-5075354127384176169,inference_done,57639154,{"inference_ms":6}
1765444218038,InferenceEngine,-5075354127384176169,inference_done,57639221,{"inference_ms":6}
1765444218105,InferenceEngine,-5075354127384176169,inference_done,57639288,{"inference_ms":6}
1765444218173,InferenceEngine,-5075354127384176169,inference_done,57639355,{"inference_ms":6}
1765444218241,InferenceEngine,-5075354127384176169,inference_done,57639422,{"inference_ms":6}
1765444218313,InferenceEngine,-5075354127384176169,inference_done,57639489,{"inference_ms":6}
1765444218370,InferenceEngine,-5075354127384176169,inference_done,57639556,{"inference_ms":6}
1765444218437,InferenceEngine,-5075354127384176169,inference_done,57639623,{"inference_ms":6}
1765444218504,InferenceEngine,-5075354127384176169,inference_done,57639691,{"inference_ms":6}
1765444218572,InferenceEngine,-5075354127384176169,inference_done,57639758,{"inference_ms":6}
1765444218640,InferenceEngine,-5075354127384176169,inference_done,57639825,{"inference_ms":7}
1765444218708,InferenceEngine,-5075354127384176169,inference_done,57639892,{"inference_ms":6}
1765444218775,InferenceEngine,-5075354127384176169,inference_done,57639959,{"inference_ms":6}
1765444218842,InferenceEngine,-5075354127384176169,inference_done,57640026,{"inference_ms":6}
1765444218910,InferenceEngine,-5075354127384176169,inference_done,57640093,{"inference_ms":6}
1765444218977,InferenceEngine,-5075354127384176169,inference_done,57640160,{"inference_ms":6}
1765444219044,InferenceEngine,-5075354127384176169,inference_done,57640227,{"inference_ms":6}
1765444219111,InferenceEngine,-5075354127384176169,inference_done,57640294,{"inference_ms":6}
1765444219179,InferenceEngine,-5075354127384176169,inference_done,57640362,{"inference_ms":6}
1765444219246,InferenceEngine,-5075354127384176169,inference_done,57640429,{"inference_ms":6}
1765444219314,InferenceEngine,-5075354127384176169,inference_done,57640496,{"inference_ms":6}
1765444219381,InferenceEngine,-5075354127384176169,inference_done,57640563,{"inference_ms":6}
1765444219448,InferenceEngine,-5075354127384176169,inference_done,57640630,{"inference_ms":6}
1765444219515,InferenceEngine,-5075354127384176169,inference_done,57640697,{"inference_ms":6}
1765444219582,InferenceEngine,-5075354127384176169,inference_done,57640764,{"inference_ms":6}
1765444219650,InferenceEngine,-5075354127384176169,inference_done,57640831,{"inference_ms":6}
1765444219717,InferenceEngine,-5075354127384176169,inference_done,57640898,{"inference_ms":6}
1765444219785,InferenceEngine,-5075354127384176169,inference_done,57640965,{"inference_ms":6}
1765444219852,InferenceEngine,-5075354127384176169,inference_done,57641032,{"inference_ms":6}
1765444219919,InferenceEngine,-5075354127384176169,inference_done,57641100,{"inference_ms":6}
1765444219987,InferenceEngine,-5075354127384176169,inference_done,57641167,{"inference_ms":6}
1765444220044,InferenceEngine,-5075354127384176169,inference_done,57641234,{"inference_ms":6}
1765444220111,InferenceEngine,-5075354127384176169,inference_done,57641301,{"inference_ms":6}
1765444220188,InferenceEngine,-5075354127384176169,inference_done,57641368,{"inference_ms":6}
1765444220255,InferenceEngine,-5075354127384176169,inference_done,57641435,{"inference_ms":6}
1765444220323,InferenceEngine,-5075354127384176169,inference_done,57641502,{"inference_ms":6}
1765444220380,InferenceEngine,-5075354127384176169,inference_done,57641569,{"inference_ms":6}
1765444220457,InferenceEngine,-5075354127384176169,inference_done,57641636,{"inference_ms":6}
1765444220514,InferenceEngine,-5075354127384176169,inference_done,57641703,{"inference_ms":6}
1765444220581,InferenceEngine,-5075354127384176169,inference_done,57641771,{"inference_ms":6}
1765444220659,InferenceEngine,-5075354127384176169,inference_done,57641838,{"inference_ms":6}
1765444220716,InferenceEngine,-5075354127384176169,inference_done,57641905,{"inference_ms":6}
1765444220783,InferenceEngine,-5075354127384176169,inference_done,57641972,{"inference_ms":6}
1765444220851,InferenceEngine,-5075354127384176169,inference_done,57642039,{"inference_ms":7}
1765444220919,InferenceEngine,-5075354127384176169,inference_done,57642106,{"inference_ms":6}
1765444220986,InferenceEngine,-5075354127384176169,inference_done,57642173,{"inference_ms":7}
1765444221056,InferenceEngine,-5075354127384176169,inference_done,57642240,{"inference_ms":6}
1765444221123,InferenceEngine,-5075354127384176169,inference_done,57642307,{"inference_ms":7}
1765444221191,InferenceEngine,-5075354127384176169,inference_done,57642374,{"inference_ms":6}
1765444221259,InferenceEngine,-5075354127384176169,inference_done,57642442,{"inference_ms":7}
1765444221326,InferenceEngine,-5075354127384176169,inference_done,57642509,{"inference_ms":6}
1765444221393,InferenceEngine,-5075354127384176169,inference_done,57642576,{"inference_ms":6}
1765444221461,InferenceEngine,-5075354127384176169,inference_done,57642643,{"inference_ms":6}
1765444221528,InferenceEngine,-5075354127384176169,inference_done,57642710,{"inference_ms":6}
1765444221596,InferenceEngine,-5075354127384176169,inference_done,57642777,{"inference_ms":6}
1765444221663,InferenceEngine,-5075354127384176169,inference_done,57642844,{"inference_ms":6}
1765444221731,InferenceEngine,-5075354127384176169,inference_done,57642911,{"inference_ms":6}
1765444221799,InferenceEngine,-5075354127384176169,inference_done,57642978,{"inference_ms":6}
1765444221866,InferenceEngine,-5075354127384176169,inference_done,57643045,{"inference_ms":6}
1765444221924,InferenceEngine,-5075354127384176169,inference_done,57643113,{"inference_ms":7}
1765444221992,InferenceEngine,-5075354127384176169,inference_done,57643180,{"inference_ms":6}
1765444222059,InferenceEngine,-5075354127384176169,inference_done,57643247,{"inference_ms":7}
1765444222128,InferenceEngine,-5075354127384176169,inference_done,57643314,{"inference_ms":6}
1765444222196,InferenceEngine,-5075354127384176169,inference_done,57643381,{"inference_ms":7}
1765444222264,InferenceEngine,-5075354127384176169,inference_done,57643448,{"inference_ms":6}
1765444222334,InferenceEngine,-5075354127384176169,inference_done,57643515,{"inference_ms":6}
1765444222401,InferenceEngine,-5075354127384176169,inference_done,57643582,{"inference_ms":6}
1765444222469,InferenceEngine,-5075354127384176169,inference_done,57643649,{"inference_ms":6}
1765444222526,InferenceEngine,-5075354127384176169,inference_done,57643716,{"inference_ms":6}
1765444222604,InferenceEngine,-5075354127384176169,inference_done,57643783,{"inference_ms":6}
1765444222671,InferenceEngine,-5075354127384176169,inference_done,57643851,{"inference_ms":6}
1765444222738,InferenceEngine,-5075354127384176169,inference_done,57643918,{"inference_ms":6}
1765444222795,InferenceEngine,-5075354127384176169,inference_done,57643985,{"inference_ms":6}
1765444222872,InferenceEngine,7167024112915684369,PerformanceMetrics,0,{"p50_latency_ms":6.000,"p95_latency_ms":7.000,"p99_latency_ms":7.000,"average_fps":163.717,"std_dev_ms":0.311,"total_inferences":74}
1765444222872,InferenceEngine,-5075354127384176169,inference_done,57644052,{"inference_ms":6}
1765444222940,InferenceEngine,-5075354127384176169,inference_done,57644119,{"inference_ms":6}
1765444222998,InferenceEngine,-5075354127384176169,inference_done,57644186,{"inference_ms":7}
1765444223066,InferenceEngine,-5075354127384176169,inference_done,57644253,{"inference_ms":6}
1765444223143,InferenceEngine,-5075354127384176169,inference_done,57644320,{"inference_ms":6}
1765444223202,InferenceEngine,-5075354127384176169,inference_done,57644387,{"inference_ms":8}
1765444223269,InferenceEngine,-5075354127384176169,inference_done,57644454,{"inference_ms":7}
1765444223338,InferenceEngine,-5075354127384176169,inference_done,57644522,{"inference_ms":6}
1765444223405,InferenceEngine,-5075354127384176169,inference_done,57644589,{"inference_ms":6}
1765444223472,InferenceEngine,-5075354127384176169,inference_done,57644656,{"inference_ms":6}
1765444223539,InferenceEngine,-5075354127384176169,inference_done,57644723,{"inference_ms":6}
1765444223608,InferenceEngine,-5075354127384176169,inference_done,57644790,{"inference_ms":6}
1765444223675,InferenceEngine,-5075354127384176169,inference_done,57644857,{"inference_ms":6}
1765444223742,InferenceEngine,-5075354127384176169,inference_done,57644924,{"inference_ms":6}
1765444223809,InferenceEngine,-5075354127384176169,inference_done,57644991,{"inference_ms":6}
1765444223876,InferenceEngine,-5075354127384176169,inference_done,57645058,{"inference_ms":6}
1765444223943,InferenceEngine,-5075354127384176169,inference_done,57645125,{"inference_ms":6}
1765444224011,InferenceEngine,-5075354127384176169,inference_done,57645193,{"inference_ms":6}
1765444224078,InferenceEngine,-5075354127384176169,inference_done,57645260,{"inference_ms":6}
1765444224145,InferenceEngine,-5075354127384176169,inference_done,57645327,{"inference_ms":6}
1765444224212,InferenceEngine,-5075354127384176169,inference_done,57645394,{"inference_ms":6}
1765444224279,InferenceEngine,-5075354127384176169,inference_done,57645461,{"inference_ms":6}
1765444224347,InferenceEngine,-5075354127384176169,inference_done,57645528,{"inference_ms":6}
1765444224414,InferenceEngine,-5075354127384176169,inference_done,57645595,{"inference_ms":6}
1765444224481,InferenceEngine,-5075354127384176169,inference_done,57645662,{"inference_ms":6}
1765444224548,InferenceEngine,-5075354127384176169,inference_done,57645729,{"inference_ms":6}
1765444224616,InferenceEngine,-5075354127384176169,inference_done,57645796,{"inference_ms":6}
1765444224683,InferenceEngine,-5075354127384176169,inference_done,57645864,{"inference_ms":6}
1765444224741,InferenceEngine,-5075354127384176169,inference_done,57645931,{"inference_ms":6}
1765444224809,InferenceEngine,-5075354127384176169,inference_done,57645998,{"inference_ms":7}
1765444224877,InferenceEngine,-5075354127384176169,inference_done,57646065,{"inference_ms":6}
1765444224945,InferenceEngine,-5075354127384176169,inference_done,57646132,{"inference_ms":7}
1765444225012,InferenceEngine,-5075354127384176169,inference_done,57646199,{"inference_ms":6}
1765444225080,InferenceEngine,-5075354127384176169,inference_done,57646266,{"inference_ms":7}
1765444225148,InferenceEngine,-5075354127384176169,inference_done,57646333,{"inference_ms":6}
1765444225215,InferenceEngine,-5075354127384176169,inference_done,57646400,{"inference_ms":7}
1765444225283,InferenceEngine,-5075354127384176169,inference_done,57646467,{"inference_ms":6}
1765444225353,InferenceEngine,-5075354127384176169,inference_done,57646534,{"inference_ms":6}
1765444225420,InferenceEngine,-5075354127384176169,inference_done,57646602,{"inference_ms":6}
1765444225487,InferenceEngine,-5075354127384176169,inference_done,57646669,{"inference_ms":6}
1765444225555,InferenceEngine,-5075354127384176169,inference_done,57646736,{"inference_ms":6}
1765444225623,InferenceEngine,-5075354127384176169,inference_done,57646803,{"inference_ms":6}
1765444225690,InferenceEngine,-5075354127384176169,inference_done,57646870,{"inference_ms":6}
1765444225757,InferenceEngine,-5075354127384176169,inference_done,57646937,{"inference_ms":6}
1765444225825,InferenceEngine,-5075354127384176169,inference_done,57647004,{"inference_ms":6}
1765444225883,InferenceEngine,-5075354127384176169,inference_done,57647071,{"inference_ms":7}
1765444225951,InferenceEngine,-5075354127384176169,inference_done,57647138,{"inference_ms":6}
1765444226019,InferenceEngine,-5075354127384176169,inference_done,57647205,{"inference_ms":7}
1765444226087,InferenceEngine,-5075354127384176169,inference_done,57647273,{"inference_ms":6}
1765444226155,InferenceEngine,-5075354127384176169,inference_done,57647340,{"inference_ms":7}
1765444226223,InferenceEngine,-5075354127384176169,inference_done,57647407,{"inference_ms":6}
1765444226290,InferenceEngine,-5075354127384176169,inference_done,57647474,{"inference_ms":6}
1765444226357,InferenceEngine,-5075354127384176169,inference_done,57647541,{"inference_ms":6}
1765444226424,InferenceEngine,-5075354127384176169,inference_done,57647608,{"inference_ms":6}
1765444226493,InferenceEngine,-5075354127384176169,inference_done,57647675,{"inference_ms":6}
1765444226560,InferenceEngine,-5075354127384176169,inference_done,57647742,{"inference_ms":6}
1765444226627,InferenceEngine,-5075354127384176169,inference_done,57647809,{"inference_ms":6}
1765444226694,InferenceEngine,-5075354127384176169,inference_done,57647876,{"inference_ms":6}
1765444226763,InferenceEngine,-5075354127384176169,inference_done,57647944,{"inference_ms":6}
1765444226830,InferenceEngine,-5075354127384176169,inference_done,57648011,{"inference_ms":6}
1765444226897,InferenceEngine,-5075354127384176169,inference_done,57648078,{"inference_ms":6}
1765444226965,InferenceEngine,-5075354127384176169,inference_done,57648145,{"inference_ms":6}
1765444227032,InferenceEngine,-5075354127384176169,inference_done,57648212,{"inference_ms":6}
1765444227089,InferenceEngine,-5075354127384176169,inference_done,57648279,{"inference_ms":6}
1765444227167,InferenceEngine,-5075354127384176169,inference_done,57648346,{"inference_ms":6}
1765444227224,InferenceEngine,-5075354127384176169,inference_done,57648413,{"inference_ms":7}
1765444227292,InferenceEngine,-5075354127384176169,inference_done,57648480,{"inference_ms":6}
1765444227363,InferenceEngine,-5075354127384176169,inference_done,57648547,{"inference_ms":6}
1765444227431,InferenceEngine,-5075354127384176169,inference_done,57648614,{"inference_ms":6}
1765444227498,InferenceEngine,-5075354127384176169,inference_done,57648682,{"inference_ms":6}
1765444227565,InferenceEngine,-5075354127384176169,inference_done,57648749,{"inference_ms":6}
1765444227633,InferenceEngine,-5075354127384176169,inference_done,57648816,{"inference_ms":7}
1765444227700,InferenceEngine,-5075354127384176169,inference_done,57648883,{"inference_ms":6}
1765444227769,InferenceEngine,-5075354127384176169,inference_done,57648950,{"inference_ms":8}
1765444227836,InferenceEngine,-5075354127384176169,inference_done,57649017,{"inference_ms":6}
1765444227904,InferenceEngine,-5075354127384176169,inference_done,57649084,{"inference_ms":6}
1765444227906,InferenceEngine,7167024112915684369,PerformanceMetrics,0,{"p50_latency_ms":6.000,"p95_latency_ms":7.000,"p99_latency_ms":8.000,"average_fps":161.359,"std_dev_ms":0.459,"total_inferences":76}
1765444227972,InferenceEngine,-5075354127384176169,inference_done,57649151,{"inference_ms":6}
1765444228030,InferenceEngine,-5075354127384176169,inference_done,57649218,{"inference_ms":7}
1765444228107,InferenceEngine,-5075354127384176169,inference_done,57649285,{"inference_ms":6}
1765444228166,InferenceEngine,-5075354127384176169,inference_done,57649353,{"inference_ms":8}
1765444228234,InferenceEngine,-5075354127384176169,inference_done,57649420,{"inference_ms":6}
1765444228302,InferenceEngine,-5075354127384176169,inference_done,57649487,{"inference_ms":7}
1765444228370,InferenceEngine,-5075354127384176169,inference_done,57649554,{"inference_ms":6}
1765444228438,InferenceEngine,-5075354127384176169,inference_done,57649621,{"inference_ms":7}
1765444228507,InferenceEngine,-5075354127384176169,inference_done,57649688,{"inference_ms":6}
1765444228576,InferenceEngine,-5075354127384176169,inference_done,57649755,{"inference_ms":6}
1765444228643,InferenceEngine,-5075354127384176169,inference_done,57649822,{"inference_ms":6}
1765444228700,InferenceEngine,-5075354127384176169,inference_done,57649889,{"inference_ms":6}
1765444228767,InferenceEngine,-5075354127384176169,inference_done,57649956,{"inference_ms":6}
1765444228837,InferenceEngine,-5075354127384176169,inference_done,57650024,{"inference_ms":8}
1765444228905,InferenceEngine,-5075354127384176169,inference_done,57650091,{"inference_ms":6}
1765444228974,InferenceEngine,-5075354127384176169,inference_done,57650158,{"inference_ms":7}
