produced_ts_epoch_ms,module,thread_id,event,call_ts_epoch_ms,camera_frame_id,camera_width,camera_height,camera_exposure_ms,camera_copy_time_ms,tpu_inference_ms,tpu_input_w,tpu_input_h,tpu_temp_c,encoder_encode_ms,encoder_total_encoded_frames,encoder_average_fps,logic_metric_ballistics,logic_metric_hit_scan,logic_metric_servo_actuation,sysmon_cpu_temp_c,sysmon_cpu_usage_percent,sysmon_mem_usage_percent,p50_latency_ms,p95_latency_ms,p99_latency_ms,average_fps,total_frames_processed_or_inferences,average_latency_ms,details
1765476550131,InferenceEngine,-2932907159835259584,inference_done,1765476549812,-1,-1,-1,-1,-1,25,300,300,32.05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
1765476550150,InferenceEngine,-2932907159835259584,inference_done,1765476549847,-1,-1,-1,-1,-1,7,300,300,32.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
1765476550178,InferenceEngine,-2932907159835259584,inference_done,1765476549880,-1,-1,-1,-1,-1,7,300,300,32.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
1765476550207,InferenceEngine,-2932907159835259584,inference_done,1765476549912,-1,-1,-1,-1,-1,7,300,300,32.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
1765476550245,InferenceEngine,-2932907159835259584,inference_done,1765476549947,-1,-1,-1,-1,-1,7,300,300,32.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
1765476550314,InferenceEngine,-2932907159835259584,inference_done,1765476550013,-1,-1,-1,-1,-1,8,300,300,32.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
1765476550384,InferenceEngine,-2932907159835259584,inference_done,1765476550080,-1,-1,-1,-1,-1,6,300,300,32.55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
1765476550442,InferenceEngine,-2932907159835259584,inference_done,1765476550148,-1,-1,-1,-1,-1,6,300,300,32.55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
1765476550513,InferenceEngine,-2932907159835259584,inference_done,1765476550215,-1,-1,-1,-1,-1,7,300,300,32.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
1765476550580,InferenceEngine,-2932907159835259584,inference_done,1765476550282,-1,-1,-1,-1,-1,7,300,300,32.05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
1765476550649,InferenceEngine,-2932907159835259584,inference_done,1765476550349,-1,-1,-1,-1,-1,7,300,300,32.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
1765476550717,InferenceEngine,-2932907159835259584,inference_done,1765476550415,-1,-1,-1,-1,-1,7,300,300,32.55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
1765476550786,InferenceEngine,-2932907159835259584,inference_done,1765476550482,-1,-1,-1,-1,-1,8,300,300,32.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
1765476550854,InferenceEngine,-2932907159835259584,inference_done,1765476550550,-1,-1,-1,-1,-1,7,300,300,32.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
1765476550919,InferenceEngine,-2932907159835259584,inference_done,1765476550617,-1,-1,-1,-1,-1,10,300,300,32.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
